Name,Province,Sector,Amount
Makgaung Primary School,Limpopo,SPORT AND RECREATION,250000
Makhosana Manzini High School,Limpopo,SPORT AND RECREATION,50000
Makweya Primary School,Limpopo,SPORT AND RECREATION,50000
Mamorake Primary School,Limpopo,SPORT AND RECREATION,550000
Mampuru 1 Primary School,Limpopo,SPORT AND RECREATION,100000
Mandela Barloworld High School,Limpopo,SPORT AND RECREATION,50000
Mangwedi Primary School,Limpopo,SPORT AND RECREATION,50000
Mapala Primary School,Limpopo,SPORT AND RECREATION,50000
Maphotle Primary Public School,Limpopo,SPORT AND RECREATION,50000
Mariphu Primary School,Limpopo,SPORT AND RECREATION,50000
Masalanabo High School,Limpopo,SPORT AND RECREATION,50000
Maserumule Senior Secondary School,Limpopo,SPORT AND RECREATION,50000
Mashosho Primary School,Limpopo,SPORT AND RECREATION,50000
Masokisi Primary School,Limpopo,SPORT AND RECREATION,50000
Masopha High School,Limpopo,SPORT AND RECREATION,550000
Matatane High School,Limpopo,SPORT AND RECREATION,50000
Matimu High School,Limpopo,SPORT AND RECREATION,50000
Matome Modika Secondary School,Limpopo,SPORT AND RECREATION,50000
Medingen Primary School,Limpopo,SPORT AND RECREATION,50000
Meridian College Polokwane,Limpopo,SPORT AND RECREATION,25310
Metz Junior Primary,Limpopo,SPORT AND RECREATION,50000
Mmahlola Senior Primary School,Limpopo,SPORT AND RECREATION,50000
Mmakau Primary School,Limpopo,SPORT AND RECREATION,96000
Mmamopi Secondary School,Limpopo,SPORT AND RECREATION,65822
Mmamopi Secondary School,Limpopo,SPORT AND RECREATION,65822
Mochocho Primary School,Limpopo,SPORT AND RECREATION,50000
Modipe High School,Limpopo,SPORT AND RECREATION,50000
Mogalakwena Municipality,Limpopo,SPORT AND RECREATION,2272600
Mogodumo Schools Sport Association,Limpopo,SPORT AND RECREATION,50000
Mohlodi Secondary School,Limpopo,SPORT AND RECREATION,50000
Moime Primary School,Limpopo,SPORT AND RECREATION,250000
Mokati Primary School,Limpopo,SPORT AND RECREATION,50000
Mokwasele Primary School,Limpopo,SPORT AND RECREATION,50000
Molalatladi Primary School,Limpopo,SPORT AND RECREATION,300000
Momokaile Primary School,Limpopo,SPORT AND RECREATION,50000
Mookgopong Municipality,Limpopo,SPORT AND RECREATION,1980000
Moroba Primary School,Limpopo,SPORT AND RECREATION,10208
Motheong Primary School,Limpopo,SPORT AND RECREATION,15569
Motholo Primary School,Limpopo,SPORT AND RECREATION,50000
Motlare Primary School,Limpopo,SPORT AND RECREATION,50000
Motse Maria High School,Limpopo,SPORT AND RECREATION,50000
Mphatlalatsane High School,Limpopo,SPORT AND RECREATION,50000
Mutale Municipality,Limpopo,SPORT AND RECREATION,500000
Mutale Municipality,Limpopo,SPORT AND RECREATION,1404480
Mutale Municipality,Limpopo,SPORT AND RECREATION,500000
Mutale Municipality,Limpopo,SPORT AND RECREATION,500000
Mutale Municipality,Limpopo,SPORT AND RECREATION,500000
Nakedi-Kobe Primary School,Limpopo,SPORT AND RECREATION,30326
Nakonkwetlou Secondary School,Limpopo,SPORT AND RECREATION,50000
Naletsana Combined School,Limpopo,SPORT AND RECREATION,550000
New Horizon School,Limpopo,SPORT AND RECREATION,57121
Nkotlha Primary School,Limpopo,SPORT AND RECREATION,50000
Onane Primary School,Limpopo,SPORT AND RECREATION,17710
Phatlaphadima Special School,Limpopo,SPORT AND RECREATION,50000
Pietersburg Comprehensive School,Limpopo,SPORT AND RECREATION,550000
Pietersburg Wrestling Club,Limpopo,SPORT AND RECREATION,61000
Pondo Combined School,Limpopo,SPORT AND RECREATION,50000
PT Matlala School,Limpopo,SPORT AND RECREATION,16628
Ramokgakhele Primary School,Limpopo,SPORT AND RECREATION,50000
Ramollwana Secondary School,Limpopo,SPORT AND RECREATION,50000
Ramotshabi Senior Secondary School,Limpopo,SPORT AND RECREATION,24144
Rampo High School,Limpopo,SPORT AND RECREATION,50000
Rankagele Primary School,Limpopo,SPORT AND RECREATION,50000
Rantjie Lower Primary School,Limpopo,SPORT AND RECREATION,50000
Rathaga Primary School,Limpopo,SPORT AND RECREATION,50000
Ratinke Primary School,Limpopo,SPORT AND RECREATION,18481
Raweshi Lower & Higher Primary School,Limpopo,SPORT AND RECREATION,50000
Reakgona Centre,Limpopo,SPORT AND RECREATION,50000
Samuel Thema Primary School,Limpopo,SPORT AND RECREATION,50000
Sehlakabje Secondary School,Limpopo,SPORT AND RECREATION,50000
Sekgalabjana Seshego ll Senior School,Limpopo,SPORT AND RECREATION,350000
Sewela-Batho Commercial High School,Limpopo,SPORT AND RECREATION,38188
Sokgedlwa Primary School,Limpopo,SPORT AND RECREATION,50000
St Pauls High School,Limpopo,SPORT AND RECREATION,50000
Thagaetala Secondary School,Limpopo,SPORT AND RECREATION,550000
Thivhilaeli Secondary School,Limpopo,SPORT AND RECREATION,50000
Thulamahashe L.P. School,Limpopo,SPORT AND RECREATION,50000
Tidima Secondary School,Limpopo,SPORT AND RECREATION,50000
Tjalatjala Primary School,Limpopo,SPORT AND RECREATION,208000
Tlakulani Senior Secondary School,Limpopo,SPORT AND RECREATION,50000
Tshebedi Secondary School,Limpopo,SPORT AND RECREATION,22420
Tsoga-O-Itirele Special School,Limpopo,SPORT AND RECREATION,50000
University of Limpopo,Limpopo,SPORT AND RECREATION,3000000
University of Venda for Science & Technology,Limpopo,SPORT AND RECREATION,600000
Vaalharts High School,Limpopo,SPORT AND RECREATION,50000
Vhembe District Municipality,Limpopo,SPORT AND RECREATION,3000000
Weenen Combined School,Limpopo,SPORT AND RECREATION,35500
Westenburg Secondary School,Limpopo,SPORT AND RECREATION,50000
Zone 8 Primary School,Limpopo,SPORT AND RECREATION,20000
Alpgeus Delani Nkosi High School,Mpumalanga,SPORT AND RECREATION,50000
Cameroon Football Club,Mpumalanga,SPORT AND RECREATION,50000
Carolina Combined School,Mpumalanga,SPORT AND RECREATION,200000
Cebisa Secondary School,Mpumalanga,SPORT AND RECREATION,124000
Die Gekombineerde Skool Hendrina,Mpumalanga,SPORT AND RECREATION,550000
Digwale Secondary School,Mpumalanga,SPORT AND RECREATION,50000
Ephraim Mogale Primary School,Mpumalanga,SPORT AND RECREATION,50000
Ermelo Gimnastiek,Mpumalanga,SPORT AND RECREATION,50000
Esibusisweni Combined School,Mpumalanga,SPORT AND RECREATION,55000
Funindlela Primary School,Mpumalanga,SPORT AND RECREATION,50000
Highveld Comprehensive High School,Mpumalanga,SPORT AND RECREATION,100000
Hlong Secondary School,Mpumalanga,SPORT AND RECREATION,50000
Hoerskool Sybrand,Mpumalanga,SPORT AND RECREATION,550000
Jacob Mdluli Secondary School,Mpumalanga,SPORT AND RECREATION,50000
Kiriyatshwane Secondary School,Mpumalanga,SPORT AND RECREATION,50000
Lifalethu Primary School,Mpumalanga,SPORT AND RECREATION,50000
Lowveld High School,Mpumalanga,SPORT AND RECREATION,187700
Mabothe Senior Secondary School,Mpumalanga,SPORT AND RECREATION,550000
Manchester United Football Club,Mpumalanga,SPORT AND RECREATION,49740
Maqamela Primary,Mpumalanga,SPORT AND RECREATION,215000
Masitakhe High School,Mpumalanga,SPORT AND RECREATION,50000
Masizakhe Senior Secondary School,Mpumalanga,SPORT AND RECREATION,50000
Mbombela Municipality,Mpumalanga,SPORT AND RECREATION,3300000
Mmashadi Secondary School,Mpumalanga,SPORT AND RECREATION,50000
Mpumalanga Academy of Sport,Mpumalanga,SPORT AND RECREATION,2000000
Mpumalanga Sports Association for the Intellectually Impaired,Mpumalanga,SPORT AND RECREATION,31500
Mpumalanga United School of Sport Ass,Mpumalanga,SPORT AND RECREATION,500000
Nelspruit Primary School,Mpumalanga,SPORT AND RECREATION,40000
Panorama Tennis Club,Mpumalanga,SPORT AND RECREATION,152050
Phumula Primary School,Mpumalanga,SPORT AND RECREATION,50000
Primere Skool Kellysville,Mpumalanga,SPORT AND RECREATION,50000
Qedusizi Educare Centre,Mpumalanga,SPORT AND RECREATION,50000
Reggie Masuku Secondary School,Mpumalanga,SPORT AND RECREATION,50000
Seabe Sports Development Association,Mpumalanga,SPORT AND RECREATION,50000
Siyakhula Primary School,Mpumalanga,SPORT AND RECREATION,160000
Sizwakele High School,Mpumalanga,SPORT AND RECREATION,550000
Steve Tshwete Local Municipality,Mpumalanga,SPORT AND RECREATION,420000
Sukumani Primary School,Mpumalanga,SPORT AND RECREATION,50000
Tenteleni Primary School,Mpumalanga,SPORT AND RECREATION,313350
Thandeka Primary School,Mpumalanga,SPORT AND RECREATION,440000
Thorisong Primary School,Mpumalanga,SPORT AND RECREATION,50000
Venus Sport Trust,Mpumalanga,SPORT AND RECREATION,50000
Zenzeleni C.P. School,Mpumalanga,SPORT AND RECREATION,50000
Zivuseni Primary School,Mpumalanga,SPORT AND RECREATION,50000
Andalusia Primary School,Northern Cape,SPORT AND RECREATION,50000
Anderson Primary School,Northern Cape,SPORT AND RECREATION,50000
Athletics Griqualand West,Northern Cape,SPORT AND RECREATION,300000
Barkly West Primary School,Northern Cape,SPORT AND RECREATION,50000
Boitemelo Special School,Northern Cape,SPORT AND RECREATION,550000
Colesberg High School,Northern Cape,SPORT AND RECREATION,550000
Diamant Amateur Wrestling Association,Northern Cape,SPORT AND RECREATION,50000
Diamatveld Primary School,Northern Cape,SPORT AND RECREATION,50000
Douglas Golf Club,Northern Cape,SPORT AND RECREATION,550000
Dutoitspan Laerskool,Northern Cape,SPORT AND RECREATION,50000
Endeavour Primary School,Northern Cape,SPORT AND RECREATION,50000
Griqualand West Aquatic Sport Association,Northern Cape,SPORT AND RECREATION,2796535
Griqualand West Cricket,Northern Cape,SPORT AND RECREATION,497000
Griqualand West Tennis Association,Northern Cape,SPORT AND RECREATION,771210
Heuwelsig High School,Northern Cape,SPORT AND RECREATION,50000
High School Steynville,Northern Cape,SPORT AND RECREATION,50000
Hoerskool Hopetown,Northern Cape,SPORT AND RECREATION,50000
Intermediate School Keimoes RC,Northern Cape,SPORT AND RECREATION,550000
Jannie Brink School,Northern Cape,SPORT AND RECREATION,550000
Johan Hein Laerskool,Northern Cape,SPORT AND RECREATION,20000
Kakamas Cosmos Football Club,Northern Cape,SPORT AND RECREATION,36022
Kalahari High School,Northern Cape,SPORT AND RECREATION,550000
Kareeville Primary School,Northern Cape,SPORT AND RECREATION,500000
Karikamma High School,Northern Cape,SPORT AND RECREATION,50000
Keimoes High School,Northern Cape,SPORT AND RECREATION,550000
Kevin Nkoane Primary School,Northern Cape,SPORT AND RECREATION,550000
Kimberley Boys High School,Northern Cape,SPORT AND RECREATION,550000
Kimberley Girls High School,Northern Cape,SPORT AND RECREATION,550000
Kimberley Golf Club,Northern Cape,SPORT AND RECREATION,550000
Kimberley Technical High School,Northern Cape,SPORT AND RECREATION,550000
Kimberley Training Centre Intellectually Impaired,Northern Cape,SPORT AND RECREATION,550000
Laerskool Eureka,Northern Cape,SPORT AND RECREATION,500000
Laerskool Postmasburg,Northern Cape,SPORT AND RECREATION,50000
Little Achieve Day Care Centre,Northern Cape,SPORT AND RECREATION,50000
Namakwa District Municipality,Northern Cape,SPORT AND RECREATION,2122425
NJ Heyns Special School,Northern Cape,SPORT AND RECREATION,550000
Northern Cape Academy of Sport,Northern Cape,SPORT AND RECREATION,1500000
Northern Cape Bodybuilding Organisation,Northern Cape,SPORT AND RECREATION,22740
Northern Cape High School,Northern Cape,SPORT AND RECREATION,50000
Norvlspont Intermediate School,Northern Cape,SPORT AND RECREATION,550000
Oranje - Diamant Primary School,Northern Cape,SPORT AND RECREATION,50000
Pescodia Primary School,Northern Cape,SPORT AND RECREATION,50000
Prieska Combined School,Northern Cape,SPORT AND RECREATION,550000
Ratang-Thuto High School,Northern Cape,SPORT AND RECREATION,50000
Religious HIV/AIDS Project,Northern Cape,SPORT AND RECREATION,50000
Rietrivier Primary School,Northern Cape,SPORT AND RECREATION,50000
SA San Institute,Northern Cape,SPORT AND RECREATION,150000
Sonskyn Intermediate School,Northern Cape,SPORT AND RECREATION,550000
St Cyprians Primary School,Northern Cape,SPORT AND RECREATION,49510
St John R.C. Primary School,Northern Cape,SPORT AND RECREATION,550000
Thwahalang High School,Northern Cape,SPORT AND RECREATION,50000
Tshireleco High School,Northern Cape,SPORT AND RECREATION,550000
Umsobomvu Municipality,Northern Cape,SPORT AND RECREATION,1385000
Vooruitsig Primary School,Northern Cape,SPORT AND RECREATION,50000
Vuyolwethu High School,Northern Cape,SPORT AND RECREATION,50000
Warrenvale High School,Northern Cape,SPORT AND RECREATION,550000
West End Primary School,Northern Cape,SPORT AND RECREATION,550000
Zingisa No 2 Primary School,Northern Cape,SPORT AND RECREATION,50000
Alabama Primary School,North West,SPORT AND RECREATION,50000
Amelia Nasorgsentrum,North West,SPORT AND RECREATION,170024
Athletics Central North West,North West,SPORT AND RECREATION,300000
Athletics North West North,North West,SPORT AND RECREATION,345900
B.M. Moktime Primary School,North West,SPORT AND RECREATION,50000
Babuseng Primary School,North West,SPORT AND RECREATION,550000
Bafokeng High School,North West,SPORT AND RECREATION,50000
Barolong High School,North West,SPORT AND RECREATION,500000
Batswana Commercial Secondary School,North West,SPORT AND RECREATION,550000
Boineelo Public School,North West,SPORT AND RECREATION,50000
Botshelo Primary School,North West,SPORT AND RECREATION,50000
Bult Gymnastics Club,North West,SPORT AND RECREATION,50000
Charon Primary School,North West,SPORT AND RECREATION,50000
Danville Primary School,North West,SPORT AND RECREATION,50000
Ga-Israel Primary School,North West,SPORT AND RECREATION,50000
Hendrik Potgieter Primary School,North West,SPORT AND RECREATION,500000
High School Coligny,North West,SPORT AND RECREATION,50000
High School Gymnasium Potchefstroom,North West,SPORT AND RECREATION,544492
Iketletso Secondary School,North West,SPORT AND RECREATION,500000
Ipelegeng Secondary School,North West,SPORT AND RECREATION,50000
Ithuteng High School,North West,SPORT AND RECREATION,550000
Itshupeng Secondary School,North West,SPORT AND RECREATION,50000
Kagisano Municipality,North West,SPORT AND RECREATION,1399521
Kagisano Municipality,North West,SPORT AND RECREATION,500000
Kebonang Secondary School,North West,SPORT AND RECREATION,500000
Keurhof Special School,North West,SPORT AND RECREATION,42885
Kgabalatsane Primary School,North West,SPORT AND RECREATION,550000
Klerksdorp Secondary School,North West,SPORT AND RECREATION,298480
Klerksdorp Sports Council,North West,SPORT AND RECREATION,1260000
Kolong Public Primary School,North West,SPORT AND RECREATION,50000
Kosh Cricket Club,North West,SPORT AND RECREATION,147410
Laerskool Driefontein,North West,SPORT AND RECREATION,294534
Laerskool Meiringspark,North West,SPORT AND RECREATION,11387
Laerskool Roosheuwel,North West,SPORT AND RECREATION,118378
Leopards Rugby Union,North West,SPORT AND RECREATION,500000
Leopards Rugby Union,North West,SPORT AND RECREATION,1100000
Letsatsing Science High School,North West,SPORT AND RECREATION,550000
Letshelemane Primary School,North West,SPORT AND RECREATION,50000
Lobatla Primary School,North West,SPORT AND RECREATION,550000
Logagane Primary School,North West,SPORT AND RECREATION,50000
Mafikeng Local Municipality,North West,SPORT AND RECREATION,1556100
Makgetla Middle School,North West,SPORT AND RECREATION,50000
Mamusa Public Primary School,North West,SPORT AND RECREATION,50000
Matlaba Primary School,North West,SPORT AND RECREATION,500000
Matlaisane High School,North West,SPORT AND RECREATION,205000
Matseke Middle School,North West,SPORT AND RECREATION,550000
Matshediso Primary School,North West,SPORT AND RECREATION,550000
Merafong City Municipality,North West,SPORT AND RECREATION,500000
Merafong City Municipality,North West,SPORT AND RECREATION,250000
Merafong City Municipality,North West,SPORT AND RECREATION,500000
Merafong City Municipality,North West,SPORT AND RECREATION,1223333
Mmadisebo Primary School,North West,SPORT AND RECREATION,50000
Mococe High School,North West,SPORT AND RECREATION,50000
Mokgakala High School,North West,SPORT AND RECREATION,550000
Molapisi Primary School,North West,SPORT AND RECREATION,500000
Nkabari Middle School,North West,SPORT AND RECREATION,550000
North West Academy of Sport,North West,SPORT AND RECREATION,1500000
North West Academy of Sport,North West,SPORT AND RECREATION,500000
North West Academy of Sport,North West,SPORT AND RECREATION,1500000
North West Cricket Ass,North West,SPORT AND RECREATION,551775
North West Jukskei Union,North West,SPORT AND RECREATION,50000
North West Olympic Style Boxing Organisation,North West,SPORT AND RECREATION,50000
North West University Potchefstroom Campus,North West,SPORT AND RECREATION,1500000
North West University Vaal Triangle Campus,North West,SPORT AND RECREATION,330187
Ntebogang Combined School,North West,SPORT AND RECREATION,550000
Phaladi Primary School,North West,SPORT AND RECREATION,50000
Phalatse Lenyai Middle School,North West,SPORT AND RECREATION,550000
Primary School ML Fick,North West,SPORT AND RECREATION,400000
Reeme-Batloung Junior Secondary School,North West,SPORT AND RECREATION,50000
Retladira Public School,North West,SPORT AND RECREATION,50000
SAFA North West Central,North West,SPORT AND RECREATION,430000
Sediko Primary School,North West,SPORT AND RECREATION,550000
Sejankabo High School,North West,SPORT AND RECREATION,50000
Selang Primary School,North West,SPORT AND RECREATION,300000
Selelo Primary School,North West,SPORT AND RECREATION,550000
Sengae Primary School,North West,SPORT AND RECREATION,550000
Setswakgosing High School,North West,SPORT AND RECREATION,50000
Siamisang Primary School,North West,SPORT AND RECREATION,50000
South African Football Association - Vaal,North West,SPORT AND RECREATION,372975
Stellaland Primary School,North West,SPORT AND RECREATION,550000
Tane Primary School,North West,SPORT AND RECREATION,188860
Thaba Morula High School,North West,SPORT AND RECREATION,124500
Thapama Secondary School,North West,SPORT AND RECREATION,50000
Thea-Morafe Primary School,North West,SPORT AND RECREATION,550000
Triest Training Centre,North West,SPORT AND RECREATION,50000
Tselakgosi Intermediate School,North West,SPORT AND RECREATION,50000
Tshepo Primary School,North West,SPORT AND RECREATION,300000
Tshupane Public Primary School,North West,SPORT AND RECREATION,50000
Utsane High School,North West,SPORT AND RECREATION,550000
Zeerust Local Municipality,North West,SPORT AND RECREATION,1811000
Aberdeen Soccer Club,Western Cape,SPORT AND RECREATION,50000
Alexander Sinton High School,Western Cape,SPORT AND RECREATION,334000
Athletics South Western District,Western Cape,SPORT AND RECREATION,397356
Athlone District Darts Ass,Western Cape,SPORT AND RECREATION,50000
Beaufort West Secondary School,Western Cape,SPORT AND RECREATION,550000
Bellville South High School,Western Cape,SPORT AND RECREATION,50000
Bergrivier Municipality,Western Cape,SPORT AND RECREATION,420000
Blouvlei School for LSEN,Western Cape,SPORT AND RECREATION,30249
Boland Athletics,Western Cape,SPORT AND RECREATION,50000
Boland Cricket Board,Western Cape,SPORT AND RECREATION,940000
Boland Surfing Ass,Western Cape,SPORT AND RECREATION,180760
Boland Tennis Association,Western Cape,SPORT AND RECREATION,674400
Bone Esperance Primary School,Western Cape,SPORT AND RECREATION,50000
Bothasig Baseball Club,Western Cape,SPORT AND RECREATION,452980
Buffaloes Rugby Voetbal Klub,Western Cape,SPORT AND RECREATION,50000
Cape Peninsula Golf Club,Western Cape,SPORT AND RECREATION,224150
Central Hockey Club,Western Cape,SPORT AND RECREATION,550000
Charleston Hill School,Western Cape,SPORT AND RECREATION,50000
Chatsworth A.M.E. Primary School,Western Cape,SPORT AND RECREATION,50000
Chris Nissen Primary School,Western Cape,SPORT AND RECREATION,300000
Citrusdal Golf Club,Western Cape,SPORT AND RECREATION,550000
College of Cape Town,Western Cape,SPORT AND RECREATION,550000
De Villiers Laerskool,Western Cape,SPORT AND RECREATION,50000
Delicious Rugby Club,Western Cape,SPORT AND RECREATION,50000
Ebenezer Primary School,Western Cape,SPORT AND RECREATION,400000
Edendale Primary School,Western Cape,SPORT AND RECREATION,44000
Emil Weder Hoerskool,Western Cape,SPORT AND RECREATION,550000
Federation Dance Sport SA,Western Cape,SPORT AND RECREATION,1200000
Fezekile Secondary School,Western Cape,SPORT AND RECREATION,50000
Fish Hoek Association Football Club,Western Cape,SPORT AND RECREATION,550000
Gansbaai Laerskool,Western Cape,SPORT AND RECREATION,430000
George Association for Physically Disabled,Western Cape,SPORT AND RECREATION,66400
George Secondary School,Western Cape,SPORT AND RECREATION,50000
Gerrit Du Plessis Senior Secondary School,Western Cape,SPORT AND RECREATION,50000
Goedverwaght Rugby Voetbal Klub,Western Cape,SPORT AND RECREATION,550000
Great Brak River Secondary School,Western Cape,SPORT AND RECREATION,50000
Grosvenor Primary School,Western Cape,SPORT AND RECREATION,50000
Hermanus Primary School,Western Cape,SPORT AND RECREATION,490000
High School Nuwerus,Western Cape,SPORT AND RECREATION,50000
High School Waveren,Western Cape,SPORT AND RECREATION,50000
Hoerskool Porterville,Western Cape,SPORT AND RECREATION,550000
Idas valley Sports Council,Western Cape,SPORT AND RECREATION,50000
Imizamo-Yethu Secondary School,Western Cape,SPORT AND RECREATION,50000
Karitas Special School,Western Cape,SPORT AND RECREATION,50000
League of Friends of the Blind,Western Cape,SPORT AND RECREATION,50000
Lentegeur School for LSEN,Western Cape,SPORT AND RECREATION,50000
Ligstraal School for LSEN,Western Cape,SPORT AND RECREATION,50000
Mbekweni Sundowns Football Club,Western Cape,SPORT AND RECREATION,50000
Meulenhof Primary School,Western Cape,SPORT AND RECREATION,50000
Mitchells Plain Area,Western Cape,SPORT AND RECREATION,50000
Mitchells Plain Netball Association,Western Cape,SPORT AND RECREATION,50000
Murraysburg High School,Western Cape,SPORT AND RECREATION,50000
Nooitgedacht Primary School,Western Cape,SPORT AND RECREATION,50000
Noordweste Jukskei Unie,Western Cape,SPORT AND RECREATION,880000
Norma Road Primary School,Western Cape,SPORT AND RECREATION,50000
Northern Suburbs Darts Ass,Western Cape,SPORT AND RECREATION,50000
Northern Suburbs Football Association,Western Cape,SPORT AND RECREATION,11832
Oasis School for LSEN,Western Cape,SPORT AND RECREATION,50000
Pacalstsdorp Primary School,Western Cape,SPORT AND RECREATION,50000
Piketberg Cricket Club,Western Cape,SPORT AND RECREATION,123213
Progress Rugby Football Club,Western Cape,SPORT AND RECREATION,50000
Rangers De Hoop Rugby Club,Western Cape,SPORT AND RECREATION,50000
Red River Primary School,Western Cape,SPORT AND RECREATION,50000
Rygate Football Association,Western Cape,SPORT AND RECREATION,1300000
Saldanha Bay Rugby Football Club,Western Cape,SPORT AND RECREATION,50000
Sederberg Primary School,Western Cape,SPORT AND RECREATION,50000
SHAWCO,Western Cape,SPORT AND RECREATION,189000
Sports Coaches Outreach,Western Cape,SPORT AND RECREATION,500000
St Andrews Primary School,Western Cape,SPORT AND RECREATION,550000
St Joseph's Marist School,Western Cape,SPORT AND RECREATION,413500
Stawelklip Primary School,Western Cape,SPORT AND RECREATION,550000
Stellenbosch University,Western Cape,SPORT AND RECREATION,1910000
Steynville Primary School,Western Cape,SPORT AND RECREATION,50000
Sunridge Primary School,Western Cape,SPORT AND RECREATION,333126
SWD Cricket Board,Western Cape,SPORT AND RECREATION,300000
Swellendam Secondary School,Western Cape,SPORT AND RECREATION,50000
Titanis Rugby Club,Western Cape,SPORT AND RECREATION,50000
USSASA Western Province P.S. Football,Western Cape,SPORT AND RECREATION,50000
Villagers Rugby Club,Western Cape,SPORT AND RECREATION,50000
Vredenburg / Saldanha Golf Club,Western Cape,SPORT AND RECREATION,550000
Wesbank Secondary School,Western Cape,SPORT AND RECREATION,50000
Wesfleur Primary School,Western Cape,SPORT AND RECREATION,50000
West Bank Secondary School,Western Cape,SPORT AND RECREATION,50000
Western Province Cricket Amateur Section,Western Cape,SPORT AND RECREATION,572000
Western Province Gymnastics Association,Western Cape,SPORT AND RECREATION,50000
Western Province Hockey Association,Western Cape,SPORT AND RECREATION,2500000
Western Province Lifesaving Association,Western Cape,SPORT AND RECREATION,548677
Western Province Rowing Association,Western Cape,SPORT AND RECREATION,790000
Western Cape Academy f Sport,Western Cape,SPORT AND RECREATION,1900000
Willemsvallei Primer Skool,Western Cape,SPORT AND RECREATION,550000
Wolseley Senior Secondary School,Western Cape,SPORT AND RECREATION,50000
Wynberg Sports Club,Western Cape,SPORT AND RECREATION,550000
Yomelela Public Primary School,Western Cape,SPORT AND RECREATION,50000
