Province,Sector,Project Number,Name,Amount
LIMPOPO,CHARITIES,70728,A Re Kgotleleleng Disabilty,211850.0
LIMPOPO,CHARITIES,70741,Philadelphia Drop-In Centre,422900.0
LIMPOPO,CHARITIES,70796,SAVF Magnus Kleuterskool,60000.0
LIMPOPO,CHARITIES,70871,Kgwete Home Community Based Care,401925.0
LIMPOPO,CHARITIES,71145,Mavele Early Learning Centre,69250.0
LIMPOPO,CHARITIES,71239,Mapela Community Home Based Care,374049.0
LIMPOPO,CHARITIES,71420,Kingdom Kids Care Centre and Projects,326596.0
LIMPOPO,CHARITIES,71444,Bophelo bja Batho Community Home Based Care,425349.0
LIMPOPO,CHARITIES,71457,Sendedza Community  Creche,144250.0
LIMPOPO,CHARITIES,71492,Bophelong Community Development Organisation,165598.0
LIMPOPO,CHARITIES,71522,Mpipi Creche,278611.0
LIMPOPO,CHARITIES,71527,Khomotso Drop In Centre,167000.0
LIMPOPO,CHARITIES,71528,Chupja Creche,187614.0
LIMPOPO,CHARITIES,71532,Rodiimisa Home Based Care,311000.0
LIMPOPO,CHARITIES,71534,Malemati AIDS & TB Awareness Club,189000.0
LIMPOPO,CHARITIES,71535,Valoyi Traditional Authority Trust,108000.0
LIMPOPO,CHARITIES,71537,Bakwena Creche,109250.0
LIMPOPO,CHARITIES,71547,Home of Faith Centre,138200.0
LIMPOPO,CHARITIES,71549,SA National Association of Blind & Partially Sighted Persons,419331.0
LIMPOPO,CHARITIES,71559,Byldrift Community Home Based Care,159888.0
LIMPOPO,CHARITIES,71565,Kurisani Creche,106500.0
LIMPOPO,CHARITIES,71567,Pholoshong Home Based Care,155000.0
LIMPOPO,CHARITIES,71571,Itireleng Day Care,357000.0
LIMPOPO,CHARITIES,71574,Fiona Molepo Preschool & Creche,158000.0
LIMPOPO,CHARITIES,71578,Ntotole Drop In Centre,250500.0
LIMPOPO,CHARITIES,71580,Mavambe Home Based Care,187500.0
LIMPOPO,CHARITIES,71583,Empirical Educare Centre,96500.0
LIMPOPO,CHARITIES,71586,Botshabelo Drop-In and Multi Purpose Centre,249312.0
LIMPOPO,CHARITIES,71587,Praise Centre Community Edu-Centre,140500.0
LIMPOPO,CHARITIES,71589,E Rephephile Rakhona Drop-In Center,154750.0
LIMPOPO,CHARITIES,71591,Mamapo Home Based Care,237600.0
LIMPOPO,CHARITIES,71593,Tikedzani Day Care Centre,107250.0
LIMPOPO,CHARITIES,71597,Thononda Community Home Based Care,345000.0
LIMPOPO,CHARITIES,71598,Ramonwane Drop In Centre,249300.0
LIMPOPO,CHARITIES,71601,Devrede Home Based Care,149696.0
LIMPOPO,CHARITIES,71602,Wisani Child  Day Care Centre,112950.0
LIMPOPO,CHARITIES,71603,Tshino-Ramukhuba HBC and AIDS Awareness,134500.0
LIMPOPO,CHARITIES,71607,Batlaphela Bakone Service Centre,152700.0
LIMPOPO,CHARITIES,71609,Phela O Phedishe Health and Welfare Care Group,270650.0
LIMPOPO,CHARITIES,71609,Phela O Phedishe Health and Welfare Care Group,270650.0
LIMPOPO,CHARITIES,71611,Santa Chuene Branch,204200.0
LIMPOPO,CHARITIES,71612,Kokona Drop In Centre,196860.0
LIMPOPO,CHARITIES,71613,Kopanang Youth Club,454667.0
LIMPOPO,CHARITIES,71622,Mammadila Community Development,163138.0
LIMPOPO,CHARITIES,71622,Mammadila Community Development,163137.0
LIMPOPO,CHARITIES,71624,Kgatelopele Community Home Based Care,160250.0
LIMPOPO,CHARITIES,71629,Tshepo Home Based Care,168515.0
LIMPOPO,CHARITIES,71638,Makhuduthamaga Community Based Care Umbrella,199200.0
LIMPOPO,CHARITIES,71639,Mosetha Drop In Centre,182500.0
LIMPOPO,CHARITIES,71643,Kwakwati Home Community Based Care,451800.0
LIMPOPO,CHARITIES,71645,Mologadi Creche,122700.0
LIMPOPO,CHARITIES,71646,Kukanang Women's Development Project,655722.0
LIMPOPO,CHARITIES,71648,Bomoso Drop In Centre,175400.0
LIMPOPO,CHARITIES,71651,Nkgopolele Creche,131918.0
LIMPOPO,CHARITIES,71653,Tsogo O Itirele Youth Placement Agency,105725.0
LIMPOPO,CHARITIES,71656,Mehudi Creche,151000.0
LIMPOPO,CHARITIES,71671,Leboeng Victim Empowerment and Support Programme,185750.0
LIMPOPO,CHARITIES,71673,Westernburg Golden Girls & Boys,93954.0
LIMPOPO,CHARITIES,71681,Grootpan Home Based Care,189250.0
LIMPOPO,CHARITIES,71683,Direlang Project,348704.0
LIMPOPO,CHARITIES,71686,Mphe Batho Day Care,403267.0
LIMPOPO,CHARITIES,71688,Motswadibe Home Based Care,514600.0
LIMPOPO,CHARITIES,71689,Re Tla Kgona National Health Promotion Organisation,100500.0
LIMPOPO,CHARITIES,71692,Rihanyu Development Centre,280900.0
LIMPOPO,CHARITIES,71694,Lehlabile Youth Project,401500.0
LIMPOPO,CHARITIES,71698,Abbotspoort Home Based Care Group,220140.0
LIMPOPO,CHARITIES,71700,Moshate Drop In Centre,168000.0
LIMPOPO,CHARITIES,71705,Biko Park Creche,207750.0
LIMPOPO,CHARITIES,71706,Thusanang Drop-In Centre,332960.0
LIMPOPO,CHARITIES,71710,Ikageng Creche and Preschool,95557.0
LIMPOPO,CHARITIES,71717,Santa Mokopane Branch,720000.0
LIMPOPO,CHARITIES,71719,Mahatlani Community Creche,109650.0
LIMPOPO,CHARITIES,71720,Vonani-Hlulani Preschool,128500.0
LIMPOPO,CHARITIES,71722,Fahloshanang Bakgaga Centre,305000.0
LIMPOPO,CHARITIES,71731,Motswadibe Drop In Centre,139300.0
LIMPOPO,CHARITIES,71736,Sedibeng Community Orphanage Centre,144750.0
LIMPOPO,CHARITIES,71745,Lafata Project,417968.0
LIMPOPO,CHARITIES,71751,Lebogang Aged Club,133792.0
LIMPOPO,CHARITIES,71753,Nwa Mhandi Preschool,104450.0
LIMPOPO,CHARITIES,71762,Lotavha Day Care Centre,191749.0
LIMPOPO,CHARITIES,71770,Nne Na Vhone Home Community Based Care,94000.0
LIMPOPO,CHARITIES,71772,Matama Home Based Care,160077.0
LIMPOPO,CHARITIES,71775,Mankale Educare Centre,149000.0
LIMPOPO,CHARITIES,71776,Bright Mbhokota Preschool,128700.0
LIMPOPO,CHARITIES,71780,Kodumela Moepa Thutse,467699.0
LIMPOPO,CHARITIES,71782,Makgodu Drop in Centre,219150.0
LIMPOPO,CHARITIES,71786,Tiyani Preschool,109150.0
LIMPOPO,CHARITIES,71793,Refiloe Creche,136850.0
LIMPOPO,CHARITIES,71793,Refiloe Creche,136850.0
LIMPOPO,CHARITIES,71796,Gidja-Mhandeni Creche,95000.0
LIMPOPO,CHARITIES,71798,Makhasa Day Care Centre,98500.0
LIMPOPO,CHARITIES,71802,Vukona Home Based Care,159000.0
LIMPOPO,CHARITIES,71804,Sebodu Creche,118040.0
LIMPOPO,CHARITIES,71805,Fanang Diatla Vlakplaas Creche,170000.0
LIMPOPO,CHARITIES,71812,Shining Path Home Based Care,496000.0
LIMPOPO,CHARITIES,71820,Tshikonelo Home Based Care,135500.0
LIMPOPO,CHARITIES,71828,Maniini Community Project for Disabled & Orphans,87949.0
LIMPOPO,CHARITIES,71830,Jerusalem Home Based Care Organisation,288960.0
LIMPOPO,CHARITIES,71840,Selematsela Drop in Centre,214162.0
LIMPOPO,CHARITIES,71870,Help us All,190574.0
LIMPOPO,CHARITIES,71873,Tshakhuma Ditike Home Based Care,266000.0
LIMPOPO,CHARITIES,71877,SANCA Mamaolo Community Service Centre,245884.0
LIMPOPO,CHARITIES,71890,Mmaswi Creche,156882.0
LIMPOPO,CHARITIES,71895,Re A Soma Community Home Based Care,404268.0
LIMPOPO,CHARITIES,71902,Kamela Raphela Creche,154000.0
LIMPOPO,CHARITIES,71904,Swazimnyamane Home Community Based Care,210250.0
LIMPOPO,CHARITIES,71906,Itumeleng Day Care Centre,140500.0
LIMPOPO,CHARITIES,71906,Itumeleng Day Care,140500.0
LIMPOPO,CHARITIES,71917,Lulama Health Development Organisation,490000.0
LIMPOPO,CHARITIES,71919,Tshirunzanani Home Based Care,90000.0
LIMPOPO,CHARITIES,71919,Tshirunzanani Home Based Care,90000.0
LIMPOPO,CHARITIES,71920,Bonang Lesedi Care Group,158850.0
LIMPOPO,CHARITIES,71921,Maranatha Mogoto Creche and Preschool,90950.0
LIMPOPO,CHARITIES,71923,Tubatse Victim Empowerment And Support Program,123500.0
LIMPOPO,CHARITIES,71923,Tubatse Victim Empowerment And Support Program,123500.0
LIMPOPO,CHARITIES,71930,Masana Nursery School,148750.0
LIMPOPO,CHARITIES,71942,Tlangelani Society Care and Support of the Aged and Vulnerable People,446000.0
LIMPOPO,CHARITIES,71943,Mogalatsane Creche,147000.0
LIMPOPO,CHARITIES,71948,Dithabaneng Drop-In Centre,516480.0
LIMPOPO,CHARITIES,71950,Ramolwetjie Mphahlele Creche,146559.0
LIMPOPO,CHARITIES,71950,Ramolwetjie Mphahlele Creche,146558.0
LIMPOPO,CHARITIES,71954,Rekgotleleleng Drop In Centre,466528.0
LIMPOPO,CHARITIES,71955,Sebafelelengpelo HBC,231500.0
LIMPOPO,CHARITIES,71961,Ikageng Multipurpose Centre,118700.0
LIMPOPO,CHARITIES,71961,Ikageng Multipurpose Centre,118700.0
LIMPOPO,CHARITIES,71962,Rephologile Drop-In-Centre,65200.0
LIMPOPO,CHARITIES,71964,Mashite Community Home Based Care,200000.0
LIMPOPO,CHARITIES,71968,Hitekani Creche,242900.0
LIMPOPO,CHARITIES,71989,Kgautswane Home Community Based Care,77500.0
LIMPOPO,CHARITIES,71994,Lotang Bana Community Creche,88900.0
LIMPOPO,CHARITIES,72005,Mahlasedi Creche,83350.0
LIMPOPO,CHARITIES,72010,Phafogang Drop-In Centre,177950.0
LIMPOPO,CHARITIES,72010,Phafogang Drop-In Centre,177950.0
LIMPOPO,CHARITIES,72011,Letlanthene Drop-In Centre,252032.0
LIMPOPO,CHARITIES,72012,Kodumela Drop-In Centre,342295.0
LIMPOPO,CHARITIES,72016,Thakgalang Home Based Care Group,148550.0
LIMPOPO,CHARITIES,72019,Lejampholo Community Creche,79500.0
LIMPOPO,CHARITIES,72020,Bophelong Health Care Nutrition  Project,644459.0
LIMPOPO,CHARITIES,72025,Ratanang Creche,475300.0
LIMPOPO,CHARITIES,72028,Phuthanang Community Creche,101045.0
LIMPOPO,CHARITIES,72029,Lehlaba Protective Workshop,502870.0
LIMPOPO,CHARITIES,72032,Ngwanamokhowa Community Creche,138128.0
LIMPOPO,CHARITIES,72038,Korobela Creche,53790.0
LIMPOPO,CHARITIES,72039,Grootkop Creche,145224.0
LIMPOPO,CHARITIES,72046,Sebogadi Day Care Centre,124681.0
LIMPOPO,CHARITIES,72053,Swaranang Home Community Based Care,234700.0
LIMPOPO,CHARITIES,72060,Bana Ba Rena Creche,93360.0
LIMPOPO,CHARITIES,72082,SANTA  Atlegang Community Care Group,151830.0
LIMPOPO,CHARITIES,72088,Tsosanang Drop-In Centre,214550.0
LIMPOPO,CHARITIES,72119,Lapa La Hunadi Aged Club,406000.0
LIMPOPO,CHARITIES,72122,Rethabile Home Based Care,350500.0
LIMPOPO,CHARITIES,72126,Msengi Drop-In Centre,401000.0
LIMPOPO,CHARITIES,72131,Tsoseletso Community Home Based Care,171730.0
LIMPOPO,CHARITIES,72136,Mveledzandivho Child Care Centre,116110.0
LIMPOPO,CHARITIES,72141,Tonda-Lushaka-Donwa Drop-In -Project,310150.0
LIMPOPO,CHARITIES,72145,Makushu and Musholombi Old Aged,138750.0
LIMPOPO,CHARITIES,72148,Mamongwapu,124750.0
LIMPOPO,CHARITIES,72157,Kgatishi Drop-In Centre,135021.0
LIMPOPO,CHARITIES,72161,Modimonthuse Home Based Care,159842.0
LIMPOPO,CHARITIES,72168,Pfukani Ealry Learning Centre,182874.0
LIMPOPO,CHARITIES,72169,Ntepane Community Creche,153285.0
LIMPOPO,CHARITIES,72170,Matlebjane Day Care Centre,62600.0
LIMPOPO,CHARITIES,72171,Arephuthaneng Walter Sisulu R.D.P Home Based Care,63100.0
LIMPOPO,CHARITIES,72172,Mamokwale Home Based Care,127330.0
LIMPOPO,CHARITIES,72172,Mamokwale Home based Care,127330.0
LIMPOPO,CHARITIES,72176,Nghezimani Home Based Care,127300.0
LIMPOPO,CHARITIES,72185,Rainbow Kids Day Care Centre,124700.0
LIMPOPO,CHARITIES,72250,Tjiane Drop-In Centre,571500.0
LIMPOPO,CHARITIES,72251,Phafogang Community Home Base Care,471100.0
LIMPOPO,CHARITIES,72258,Burgerecht Home Based Care,198189.0
LIMPOPO,CHARITIES,72280,Swarishanang Creche,492906.0
LIMPOPO,CHARITIES,72289,Noko Creche,107043.0
LIMPOPO,CHARITIES,72291,Hlayisekani Community Home Project Care,373534.0
LIMPOPO,CHARITIES,72298,Abstain Befaithfull and Condomise,334959.0
LIMPOPO,CHARITIES,72308,Ngoako Ramahlodi Creche And Preschool,182900.0
LIMPOPO,CHARITIES,72312,Golang Kulani Early Learning Centre,475000.0
LIMPOPO,CHARITIES,72320,Taaibosch Home Based Care,446358.0
LIMPOPO,CHARITIES,72331,Tholulwazi Home Based Care,461086.0
LIMPOPO,CHARITIES,72332,Mante Creche,274899.0
LIMPOPO,CHARITIES,72336,Mantsabe Drop-In Centre,164021.0
LIMPOPO,CHARITIES,72342,Marulaleng Home Based Care,298500.0
LIMPOPO,CHARITIES,72343,Bakone Disabled Care Centre,74211.0
LIMPOPO,CHARITIES,72345,Shura Day Care Centre,128550.0
LIMPOPO,CHARITIES,72348,Mohlakamotala Aged Group,116000.0
LIMPOPO,CHARITIES,72350,Shivulani Home Based Care Project,269450.0
LIMPOPO,CHARITIES,72353,Vuyani Home Based Care DOT Supporters,107610.0
LIMPOPO,CHARITIES,72354,Bahlagola Community Home Based,659696.0
LIMPOPO,CHARITIES,72355,Matjedi Home Based Care,125757.0
LIMPOPO,CHARITIES,72356,Pholoshang Community Home Based Care,177750.0
LIMPOPO,CHARITIES,72359,Good Hope Home Based Care,209950.0
LIMPOPO,CHARITIES,72364,Mahlafolane Day Care Centre,544398.0
LIMPOPO,CHARITIES,72365,Ngwanatheko Creche,224775.0
LIMPOPO,CHARITIES,72366,Kopanang Drop-In Centre,701000.0
LIMPOPO,CHARITIES,72488,Tirisano Home Community Based Care,789409.0
LIMPOPO,CHARITIES,72542,Mamaolo Community Creche,342603.0
LIMPOPO,CHARITIES,72615,Mabatane Skills Development Services,154250.0
LIMPOPO,CHARITIES,72617,Ema O Dire Drop-In Centre,272050.0
LIMPOPO,MISCELLANEOUS,75076,Mzilela Primary School,135604.58
LIMPOPO,MISCELLANEOUS,75140,Akanani Rural Development Association,1000000.0
LIMPOPO,MISCELLANEOUS,80257,Establishment For Comprehensive Youth Development,796000.0
LIMPOPO,MISCELLANEOUS,81582,Mufulwi Primary School,316830.0
LIMPOPO,MISCELLANEOUS,82215,Ngoho Intergrated Development,500000.0
LIMPOPO,MISCELLANEOUS,82377,New Life Community Development,1328675.4
LIMPOPO,MISCELLANEOUS,82391,Ratshitanga Primary School,418380.0
LIMPOPO,MISCELLANEOUS,82889,Seshego Gospel Choir,499880.0
LIMPOPO,MISCELLANEOUS,84729,Mangomani Primary School,200000.0
LIMPOPO,SPORTS,18968,University of Limpopo,1000000.0
LIMPOPO,SPORTS,25711,University of Venda,900000.0
LIMPOPO,SPORTS,37919,Tshimbupfe High School,300000.0
LIMPOPO,SPORTS,46383,Ramauba Secondary School,360068.8
LIMPOPO,SPORTS,48358,Resemana Primary School,184175.0
LIMPOPO,SPORTS,48557,Susan Strijdom School,104600.0
LIMPOPO,SPORTS,48801,Boxahuku Primary School,180000.0
LIMPOPO,SPORTS,48941,Sekibidi Primary School,108840.0
LIMPOPO,SPORTS,49341,Pfuxanani Early Learning Center,163035.6
LIMPOPO,SPORTS,60644,Mbahela Primary School,100000.0
LIMPOPO,SPORTS,60679,Muhuyu Primary School,100000.0
LIMPOPO,SPORTS,60964,Thabisong School,50000.0
LIMPOPO,SPORTS,61072,Matshena Junior Primary School,100000.0
LIMPOPO,SPORTS,61103,Tshitangule High Primary School,50000.0
LIMPOPO,SPORTS,61263,Ramphelane School Committee,48680.0
LIMPOPO,SPORTS,61374,Phetole Primary School,49999.4
LIMPOPO,SPORTS,61734,NW Maditsi Primary School,50000.0
LIMPOPO,SPORTS,61907,Nwa-Mhandzi Primary  School,100000.0
LIMPOPO,SPORTS,61909,Khanani Primary School,50000.0
LIMPOPO,SPORTS,62040,Tshikambe Primary School,100000.0
LIMPOPO,SPORTS,62048,Lambani Primary School,100000.0
LIMPOPO,SPORTS,62060,Mangaya Primary School,100000.0
LIMPOPO,SPORTS,62072,Magiledzhi Primary School,100000.0
LIMPOPO,SPORTS,62079,Karel Ngigideni Primary School,100000.0
LIMPOPO,SPORTS,62197,Ramatimana School,100000.0
LIMPOPO,SPORTS,62215,Sango Combined School,50000.0
LIMPOPO,SPORTS,62235,Babangu Primary School,100000.0
LIMPOPO,SPORTS,62238,Ngceche Primary School,100000.0
LIMPOPO,SPORTS,62524,Malindini Primary School,100000.0
LIMPOPO,SPORTS,62566,Mugejwana Primary School,100000.0
LIMPOPO,SPORTS,62628,Msengi High School,100000.0
LIMPOPO,SPORTS,62658,Hangalakani School,49980.48
LIMPOPO,SPORTS,62699,Fawcett Mathebe School,100000.0
LIMPOPO,SPORTS,62886,Kgakala Secondary School,116134.4
LIMPOPO,SPORTS,62928,Tswako Primary School,100000.0
LIMPOPO,SPORTS,62948,Kabishi Primary School,98900.0
LIMPOPO,SPORTS,63434,Holani Home Based Care,27600.0
LIMPOPO,SPORTS,63880,Mninginisi Development and Brave Ladies Football Club,100000.0
LIMPOPO,SPORTS,64208,Avhatondwi Primary School,95116.8
LIMPOPO,SPORTS,64215,Muhanelwa Secondary School,100000.0
LIMPOPO,SPORTS,64343,Manghena Primary School,100000.0
LIMPOPO,SPORTS,64877,Phatlaphadima Special School,98210.0
LIMPOPO,SPORTS,64930,Tsoge Primary School,100000.0
LIMPOPO,SPORTS,64957,F.K Tjiane Senior Phase,100000.0
LIMPOPO,SPORTS,64970,Tshiawelo Secondary School,94835.0
LIMPOPO,SPORTS,65023,Phalaborwa Primary School,85044.0
LIMPOPO,SPORTS,65296,Tlhokomelo Home Based Care,50250.0
LIMPOPO,SPORTS,65297,Fahlologa Edu-Care Centre,50000.0
LIMPOPO,SPORTS,72323,Brussels Ngoako Primary School,100000.0
LIMPOPO,SPORTS,75641,Elim Primary School,240000.0
LIMPOPO,SPORTS,75642,Shitlhelani Junior Primary School,240000.0
LIMPOPO,SPORTS,75645,Lukalo Primary School,237500.0
LIMPOPO,SPORTS,75646,Tshisaphungo Primary School,240000.0
LIMPOPO,SPORTS,75647,Fondwe Primary School,240000.0
LIMPOPO,SPORTS,75648,Muise Primary School,240000.0
LIMPOPO,SPORTS,75649,Tshivhilidulu Primary School,240000.0
LIMPOPO,SPORTS,75650,Vhaluvhu Secondary School,240000.0
LIMPOPO,SPORTS,75651,Muthuhadini  Combined School,240000.0
LIMPOPO,SPORTS,75652,Ozias Davhana Secondary School,240000.0
LIMPOPO,SPORTS,75653,Maandamahulu Primary School,240000.0
LIMPOPO,SPORTS,75654,Malwela /Lekgolo Primary School,240000.0
LIMPOPO,SPORTS,75659,Milton Mpfumedzeni Secondary School,240000.0
LIMPOPO,SPORTS,75660,Tshanowa Primary School,240000.0
LIMPOPO,SPORTS,75661,ST Scholastica Primary School,240000.0
LIMPOPO,SPORTS,75662,Lupenyo Primary School,240000.0
LIMPOPO,SPORTS,75663,Elim High School,240000.0
LIMPOPO,SPORTS,75664,Mbulaheni Primary School,240000.0
LIMPOPO,SPORTS,75666,Tshilogoni Secondary School,240003.0
LIMPOPO,SPORTS,75669,Tshimonela Primary school,240000.0
LIMPOPO,SPORTS,75670,Azwifarwi Secondary School,240000.0
LIMPOPO,SPORTS,75685,Somavugha Secondary School,299989.96
LIMPOPO,SPORTS,75683,Mosesane Baloyi Primary School,299989.0
LIMPOPO,SPORTS,75684,Masodi Senior Secondary School,300000.0
LIMPOPO,SPORTS,75735,Makuleke Primary School,300000.0
LIMPOPO,SPORTS,75758,Thambatshira Secondary School,300000.0
LIMPOPO,SPORTS,75784,Gonani Primary School,300000.0
LIMPOPO,SPORTS,75788,Madavhila Primary School,300000.0
LIMPOPO,SPORTS,75798,Mafhumulele Senior Primary School,300000.0
LIMPOPO,SPORTS,75834,Ithuteng Lower Primary School,299989.96
LIMPOPO,SPORTS,75876,Makgubuketja Primary School,299950.0
LIMPOPO,SPORTS,75887,Tshiseluselu Primary School,300000.0
LIMPOPO,SPORTS,75888,Matanda Primary School,300000.0
LIMPOPO,SPORTS,75891,Govhu Primary School,300000.0
LIMPOPO,SPORTS,75893,Vongani Primary School,300000.0
LIMPOPO,SPORTS,75896,Tshaulu Primary School,300000.0
LIMPOPO,SPORTS,75908,Melkrivier Primary School,300000.0
LIMPOPO,SPORTS,75912,Laerskool Alma,300000.0
LIMPOPO,SPORTS,75950,Thabanapitsi Primary School,299670.0
LIMPOPO,SPORTS,76058,Matsindevhe Primary School,309300.0
LIMPOPO,SPORTS,76073,Mabake Secondary School,300000.0
LIMPOPO,SPORTS,76075,Ramagohu Primary School,300000.0
LIMPOPO,SPORTS,76105,Itirele Primary School,299999.75
LIMPOPO,SPORTS,76119,Vurhonga Primary School,297058.6
LIMPOPO,SPORTS,76350,Gogogo Primary School,300000.0
LIMPOPO,SPORTS,76436,Ngoato A Nape Secondary School,300000.0
LIMPOPO,SPORTS,76725,Doasho Secondary School,294411.0
LIMPOPO,SPORTS,76756,Mannyetha Primary School,300000.06
LIMPOPO,SPORTS,76763,Pfunekani Primary School,300000.0
LIMPOPO,SPORTS,76783,Tondani Primary School,300000.0
LIMPOPO,SPORTS,76796,Muledane Primary School,300000.0
LIMPOPO,SPORTS,76806,Khalavha Primary School,300000.0
LIMPOPO,SPORTS,76808,Mahagala Primary School,300000.0
LIMPOPO,SPORTS,76816,Mianzwi Primary School,300000.0
LIMPOPO,SPORTS,76829,Duvhuledza Primary School,300000.0
LIMPOPO,SPORTS,76846,Khavhambe Primary School,300000.0
LIMPOPO,SPORTS,76851,Maphuphe Primary School,300000.0
LIMPOPO,SPORTS,76867,Mukovhabale Primary School,300000.0
LIMPOPO,SPORTS,76882,Tshilambuvhe Primary School,300000.0
LIMPOPO,SPORTS,76926,Reitometje High School,300000.0
LIMPOPO,SPORTS,77185,Tshikurukuru Primary School,300000.0
LIMPOPO,SPORTS,77194,Ramollo Primary School,300000.0
LIMPOPO,SPORTS,77196,Malematsha Primary School,300000.0
LIMPOPO,SPORTS,77261,Motseketla Primary School,300000.0
LIMPOPO,SPORTS,77283,Serare Primary School,300000.0
LIMPOPO,SPORTS,77298,Lenyenye Primary School,300921.6
LIMPOPO,SPORTS,77307,Lephai Secondary School,300023.0
LIMPOPO,SPORTS,77322,Maphusha High School,300020.0
LIMPOPO,SPORTS,77381,Dientjie Community School,300000.0
LIMPOPO,SPORTS,77388,Mavumbe Primary School,292000.0
LIMPOPO,SPORTS,77426,Mmolawa Secondary School,299998.85
LIMPOPO,SPORTS,77431,Ramela Primary School,287766.38
LIMPOPO,SPORTS,77432,Bhobhobho Primary School,230875.1
LIMPOPO,SPORTS,77518,Moropa Secondary School,300000.0
LIMPOPO,SPORTS,77523,Motshitshi Primary School,299990.8
LIMPOPO,SPORTS,77525,Mpelegeng Matlala Primary School,300000.0
LIMPOPO,SPORTS,77539,Mathothwe Primary School,300000.0
LIMPOPO,SPORTS,77547,Morutwa Secondary School,50025.0
LIMPOPO,SPORTS,77548,Makgwading Secondary School,49616.4
LIMPOPO,SPORTS,77550,Maredi Primary School,49480.0
LIMPOPO,SPORTS,77551,Kgaladi Primary School,49300.0
LIMPOPO,SPORTS,77555,Selatole Secondary School,300000.0
LIMPOPO,SPORTS,77557,Sengange Secondary School,300000.0
LIMPOPO,SPORTS,77559,Phoko Primary School,300000.0
LIMPOPO,SPORTS,77561,Makatane Secondary School,300000.0
LIMPOPO,SPORTS,77564,Nkgoso Primary School,49940.0
LIMPOPO,SPORTS,77567,Ebenezer Secondary School,299800.0
LIMPOPO,SPORTS,77568,Nghonyama High School,300000.0
LIMPOPO,SPORTS,77570,Khakhala Primary School,300000.0
LIMPOPO,SPORTS,77575,Nokane Primary School,271411.28
LIMPOPO,SPORTS,77583,Ngwanathulare Primary School,300000.0
LIMPOPO,SPORTS,77586,Muswane Primary School,300000.0
LIMPOPO,SPORTS,77592,Tanani Primary School,296978.94
LIMPOPO,SPORTS,77597,Ledingwe Primary School,300000.0
LIMPOPO,SPORTS,77616,Ralekwalana Secondary School,284292.0
LIMPOPO,SPORTS,77619,Phuti-Nare Secondary School,299084.3
LIMPOPO,SPORTS,77623,Kotankwe Primary School,278870.0
LIMPOPO,SPORTS,77628,Masisi Primary School,300000.0
LIMPOPO,SPORTS,77634,Phaswana Secondary School,300000.0
LIMPOPO,SPORTS,77661,Tswera Primary School,300000.0
LIMPOPO,SPORTS,77671,Tshimedzwa Primary School,300000.0
LIMPOPO,SPORTS,77676,Livhuwani Junior Primary School,300000.0
LIMPOPO,SPORTS,77677,Christ The King School,300000.0
LIMPOPO,SPORTS,77681,JR Tshikalange Primary School,300000.0
LIMPOPO,SPORTS,77739,Ramakanyane Secondary School,49600.0
LIMPOPO,SPORTS,77741,Kutsakeni Primary School,300112.1
LIMPOPO,SPORTS,77944,Rankhumaneng Primary School,289500.0
LIMPOPO,SPORTS,77949,Maneledzi Secondary School,300099.0
LIMPOPO,SPORTS,77969,M.R Mamaila Primary School,300000.0
LIMPOPO,SPORTS,77996,Zwanani Primary School,299995.03
LIMPOPO,SPORTS,78009,Sekiti Junior Primary School,292178.0
LIMPOPO,SPORTS,78279,Mampotjane Secondary School,44810.0
LIMPOPO,SPORTS,78284,Sekgweng Intermediate School,40938.9
LIMPOPO,SPORTS,78348,Matsimela High School,300000.0
LIMPOPO,SPORTS,78357,Mama Primary School,294000.0
LIMPOPO,SPORTS,78363,Rhida Primary School,297525.0
LIMPOPO,SPORTS,78372,Matsogella Secondary School,300000.0
LIMPOPO,SPORTS,78391,Kayanene Primary School,300002.76
LIMPOPO,SPORTS,78418,Phalalong Primary School,88427.0
LIMPOPO,SPORTS,78529,Nokotlou Secondary School,300000.0
LIMPOPO,SPORTS,78531,Sekate Senior Secondary School,300000.0
LIMPOPO,SPORTS,78533,Monametse Primary School,300000.0
LIMPOPO,SPORTS,78543,Tiitsane Primary School,300000.0
LIMPOPO,SPORTS,78632,Mapoghs Combined Primary School,300660.0
LIMPOPO,SPORTS,78644,Kgakgala Primary School,300000.85
LIMPOPO,SPORTS,78703,Radzilani Primary School,300000.0
LIMPOPO,SPORTS,78716,Masedibu High School,300900.0
LIMPOPO,SPORTS,78718,Mapuidithomo Primary School,300000.01
LIMPOPO,SPORTS,78719,Awelani Christian School,300000.0
LIMPOPO,SPORTS,78739,Mogologolo Primary School,50000.0
LIMPOPO,SPORTS,78758,Sehloi Primary School,278743.09
LIMPOPO,SPORTS,78767,Shipungu High School,294256.73
LIMPOPO,SPORTS,78947,Monene Primary School,299796.0
LIMPOPO,SPORTS,78958,Mashishimale Primary School,263464.89
LIMPOPO,SPORTS,79034,Lefatane Primary School,225000.0
LIMPOPO,SPORTS,79054,Modume Primary School,260000.0
LIMPOPO,SPORTS,79117,Mashite Primary School,300000.0
LIMPOPO,SPORTS,79135,Dihlabakela Secondary School,287650.0
LIMPOPO,SPORTS,79144,Sekgothi Primary School,50000.0
LIMPOPO,SPORTS,79175,Tintela Primary School,49815.0
LIMPOPO,SPORTS,79186,Chris Hani Primary School,241620.0
LIMPOPO,SPORTS,79195,Muduluni Higher Primary School,300000.0
