Province,Name,Amount
WESTERN CAPE,SHAWCO- UNIVERSITY OF CAPE TOWN STUDENTS HEALTH AND HEALTH AND WELFARE CENTRE,182280.00
WESTERN CAPE,"MUSCULAR DYSTROPHY FOUNDATION, CAPE BRANCH",279960.00
LIMPOPO,TSIMANYANE PRIMARY SCHOOL,53600.00
WESTERN CAPE,BETHESDA HOUT BAY,231856.00
WESTERN CAPE,BREEDE RIVER HOSPICE,89508.00
KWAZULU-NATAL,PHILANGEZWI AIDS & SUPPORT PROGRAMME,303500.00
KWAZULU-NATAL,SAVEACT TRUST,22000.00
KWAZULU-NATAL,SOUTH AFRICAN FOOD SECURITY AND DEVELOPMENT,637500.00
GAUTENG,ICRD GROUP FOUNDATION TRUST,711000.00
GAUTENG,SOLID PATH FOUNDATION,307000.00
GAUTENG,NALEDI THEATRE AWARDS,326500.00
GAUTENG,MORIBO MUSIC DEVELOPMENT AND PRODUCTIONS,782800.00
GAUTENG,LIGHT OF NATION YOUTH PROJECT,200000.00
LIMPOPO,KGWANA COMMUNITY CENTRE,312000.00
LIMPOPO,MOLOGADI EDUCARE,178500.00
LIMPOPO,UNITY DAY CARE CENTRE,116500.00
LIMPOPO,THOHOYANDOU VICTIM EMPOWERMENT TRUST,206000.00
LIMPOPO,KGANYA CRECHE,131304.00
LIMPOPO,ITHUTENG CRECHE,132566.00
NORTH WEST,RUSTENBURG CHILD & FAMILY WELFARE,476000.00
NORTH WEST,REOTSHEPILE DAY CARE CENTRE,75700.00
NORTH WEST,TSHWARAGANG HOME BASED CARE,122000.00
NORTH WEST,GOOD SHEPHERD MISSION ST ELIZABETH,89800.00
NORTH WEST,LOMANYANENG COMMUNITY AND AIDS PROJECT,226000.00
WESTERN CAPE,RELIABLE ACTION,78000.00
EASTERN CAPE,THEMBELITSHA REHABILITATION CENTRE,1523000.00
LIMPOPO,SWARISHANANG CRECHE,244000.00
WESTERN CAPE,QUADPARA ASSOCIATION OF THE WESTERN CAPE,401850.00
WESTERN CAPE,ST GEORGE`S HOME FOR GIRLS,426500.00
WESTERN CAPE,MARGARET'S HOUSE,532663.00
WESTERN CAPE,HEALTHY START FOUNDATION,86000.00
WESTERN CAPE,WHIZZ ICT CENTRE DEVELOPMENT ORGANISATION,76000.00
WESTERN CAPE,FUNDANI NATHI EDUCARE CENTRE,25000.00
WESTERN CAPE,SIVUYILE NURRUDIN EDUCARE,75500.00
WESTERN CAPE,MASANDE EDUCARE CENTRE,42984.00
WESTERN CAPE,NIKITHEMBA EDUCARE CENTRE,43000.00
WESTERN CAPE,ILITHA LABANTU,509000.00
WESTERN CAPE,A C V V ROBERTSON,585493.00
WESTERN CAPE,EPILEPSY SA SOUTH CAPE KAROO,507620.00
WESTERN CAPE,CHILD WELFARE SOUTH AFRICA - PLETTENBERG BAY,300000.00
WESTERN CAPE,KHULULEKA EDU-CARE,171000.00
WESTERN CAPE,PARADESI PLACE OF SAFETY FOR ORPHANS AND VULNERABLE CHILDREN,360000.00
WESTERN CAPE,NINE MILES PROJECT,160000.00
WESTERN CAPE,CHILD WELFARE SOUTH AFRICA - KRANSHOEK,108224.00
WESTERN CAPE,INSTITUTE FOR SOCIAL CONCERNS,227850.00
WESTERN CAPE,UMNYAMA,276400.00
WESTERN CAPE,"KHUMBULANI HEALTH ,EDUCATION AND RESOURCE CENTRE",418722.00
WESTERN CAPE,ESELJIESRUS DONKEY SANCTUARY,151000.00
WESTERN CAPE,ST.KIZITO CHILDRENS PROGRAMS,175500.00
WESTERN CAPE,DISABLED CHILDREN'S  ACTION GROUP,180000.00
WESTERN CAPE,BREDASDORP NUTRITION & DEVELOPMENT CENTRE,24400.00
WESTERN CAPE,REDZEBRA YOUTH EMPOWERMENT FOUNDATION,101000.00
WESTERN CAPE,HAPPINESS KIDEO EDUCARE,169283.00
WESTERN CAPE,"SERVE, TRAN, EDUCATE, UPLIFT AND PROVISION ASSOCIATION",140000.00
WESTERN CAPE,MASIQHUBEKE CRECHE,135177.00
WESTERN CAPE,FLUKSE VOETJIES EDUCARE,140420.00
WESTERN CAPE,THE WALKING WITH BRANDON FOUNDATION,100000.00
WESTERN CAPE,OUR HOPE PRE-SCHOOL DAY CARE CENTRE,140000.00
WESTERN CAPE,UKWANDA PRE-SCHOOL,118031.00
WESTERN CAPE,SOUTH AFRICAN MASS ANIMAL STERILISATION TRUST,100000.00
WESTERN CAPE,HOME OF HOPE,160000.00
WESTERN CAPE,IKAMVA LABANTWANA BETHU (ILB),60000.00
WESTERN CAPE,THEMBINKOSI DAY CARE CENTRE,120600.00
WESTERN CAPE,THE COMMUNITY CHEST OF THE WESTERN CAPE,150000.00
WESTERN CAPE,BOOK DASH,100000.00
WESTERN CAPE,KWAKHANYA AFTERCARE CENTRE,135979.00
WESTERN CAPE,OVERSTRAND HUMAN DEVELOPMENT CENTRE,150000.00
WESTERN CAPE,EAGLE'S NEST LEARNING AND DEVELOPMENT INSTITUTE,104891.00
GAUTENG,GAUTENG MUSIC DEVELOPMENT T/A N SPORT,1646500.00
GAUTENG,DANCE FORUM,2823000.00
GAUTENG,THE NATIONAL SCHOOL OF THE ARTS,452000.00
EASTERN CAPE,IBHABHATHANE COMMUNITY CENTRE,95000.00
EASTERN CAPE,A.C.V.V ALGOA PARK/ GOVAN MBEKI PE,138500.00
EASTERN CAPE,MADEIRA HOME HOUSING UTILITY COMPANY,300285.00
EASTERN CAPE,UBUNTU COMMUNITY CAREBASE CENTRE,149475.00
EASTERN CAPE,PORT ALFRED CHRISTIAN UPLIFTMENT & DEVELOPMENT CENTRE,374000.00
EASTERN CAPE,CHRISTELIK-MAATSKAPLIKE RAAD VIR DIE RING VAN GRAAFF REINET,296000.00
EASTERN CAPE,HERSCHEL COMMUNITY EMPOWERMENT AND UPLIFTMENT PROGRAMME,87110.00
EASTERN CAPE,STAR UPLIFTING,194693.00
KWAZULU-NATAL,ETHEMBENI CRISIS CARE CENTRE,341298.00
KWAZULU-NATAL,KWA MASHU CHRISTIAN CARE SOCIETY,326500.00
KWAZULU-NATAL,CHILD WELFARE SOUTH AFRICA - PORT SHEPSTONE,146400.00
KWAZULU-NATAL,EMPANGENI CHILD AND FAMILY CARE SOCIETY,178800.00
KWAZULU-NATAL,LULISANDLA SOCIAL OUTREACH PROJECT,98000.00
KWAZULU-NATAL,INKANYISO CRECHE AND PRE-SCHOOL,128940.00
KWAZULU-NATAL,CEBOLENKOSI LUTHERAN PRE-SCHOOL,179793.00
KWAZULU-NATAL,ONE VOICE SOUTH AFRICA,108705.00
KWAZULU-NATAL,CHILDREN IN DISTRESS NETWORK,642500.00
KWAZULU-NATAL,EKUKHULISENI PRE  SCHOOL,119770.00
KWAZULU-NATAL,SIHLOSOKUHLE DEVELOPMENT FOUNDATION,136134.00
KWAZULU-NATAL,MSHUKANGUBO ASSOCIATION FOR THE AGED,150000.00
KWAZULU-NATAL,OPERATION UPGRADE OF SOUTH AFRICA,95200.00
KWAZULU-NATAL,ZAMELAMANANDI CRECHE,115098.00
KWAZULU-NATAL,CAREERLINX EMPOWERMENT SOLUTIONS NPC,45000.00
NORTHERN CAPE,TOGETHER WE CAN MAKE IT,102164.00
KWAZULU-NATAL,THENGANI PRIMARY SCHOOL,298353.65
KWAZULU-NATAL,ABAQULUSI HIGH SCHOOL,300000.00
KWAZULU-NATAL,NTSONYANE JUNIOR PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,PHASULA PRIMARY SCHOOL,298060.95
KWAZULU-NATAL,MI PARUK JUNIOR PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,MATHUTSHANA PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,BHEKUMTHETHO PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,NEW LIFE SCHOOL,300000.00
KWAZULU-NATAL,EMAHHASHINI PRIMARY SCHOOL,299999.86
KWAZULU-NATAL,CECILIA PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,INDULWANA PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,NKANYEZI PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,WELA PRIMARY SCHOOL,300000.00
LIMPOPO,MANENZHE PRIMARY SCHOOL,300000.00
LIMPOPO,MUTUWAFHETHU PRIMARY SCHOOL,300000.00
LIMPOPO,KHEYI PRIMARY SCHOOL,299998.00
LIMPOPO,SELETENG GOLD DIGGERS VOLLEYBALL CLUB,148000.00
LIMPOPO,NWAXINYAMANI PRIMARY SCHOOL,292560.00
LIMPOPO,TSHIHLO SECONDARY SCHOOL,300000.00
LIMPOPO,LERAJANE PRIMARY SCHOOL,250000.00
LIMPOPO,TLHAKANANG HIGH SCHOOL,299995.00
LIMPOPO,MAGOBA PRIMARY SCHOOL,300000.00
NORTHERN CAPE,SAFA FRANCES BAARD,189522.00
NORTHERN CAPE,OLYMPIAKOS FOOTBALL CLUB,136388.00
NORTH WEST,NORTH WEST SOFTBALL ASSOCIATION,750000.00
NORTH WEST,DIKGORWANENG PRIMARY SCOOL,299998.00
NORTH WEST,MOTHLE PRIMARY SCHOOL,234133.00
NORTH WEST,BIANCA  ACADEMY FOOTBALL ASSOCIATION,191246.00
WESTERN CAPE,SOUTH AFRICAN CIRCLE DANCE ACADEMY,50000.00
WESTERN CAPE,TULBAGH PIONEERS CRICKET CLUB,125000.00
GAUTENG,PERFORMING ARTS AND CULTURE DEVELOPMENT,456700.00
GAUTENG,GAUTENG DANCE MANYANO,183487.50
GAUTENG,GO GIRL MEDIA INITIATIVE SOUTH AFRICA NPC,311000.00
KWAZULU-NATAL,KZN LANGUAGE INSTITUTE,242000.00
WESTERN CAPE,THE MAGNET THEATRE EDUCATIONAL TRUST,819660.00
WESTERN CAPE,MUSIQUELAINE SA,264600.00
WESTERN CAPE,FOLLOW THE SPOOR,284994.00
EASTERN CAPE,ACVV NEWTON PARK : P.E,338373.00
EASTERN CAPE,ALLIANCE FOR PARENTING EDUCATION IN AFRICA,96000.00
EASTERN CAPE,SALEM BABY CARE CENTRE,136500.00
EASTERN CAPE,AMATOLO EDUCARE CENTRE,70000.00
EASTERN CAPE,LUZUKO DAY CARE CENTRE,79462.00
EASTERN CAPE,NOBUBELE DEVELOPMENT CENTRE FOR ELDERLY,58400.00
EASTERN CAPE,WE CARE PROJECT INITATIVE,103000.00
GAUTENG,REACH FOR A DREAM FOUNDATION,462000.00
GAUTENG,JESUIT REFUGEE SERVICE,140500.00
EASTERN CAPE,KEI ROAD SPRINGBOK,61225.00
EASTERN CAPE,NQWATI J.S.S,289993.00
EASTERN CAPE,MTWENI SENIOR SEC SCHOOL,300000.00
EASTERN CAPE,JOKWANA J.S.S,300000.00
EASTERN CAPE,UPPER FALAKAHLA J.S.S,300000.00
EASTERN CAPE,BHONGOLETHU PRIMARY SCHOOL,289500.00
EASTERN CAPE,ITOMBO JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,VULINDLELA JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,KETI JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,MNGEKA JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,JOJWENI S.P.S,300000.00
EASTERN CAPE,MATSHONGWE PRIMARY SCHOOL,300000.00
EASTERN CAPE,RIEBEEK COLLEGE GIRLS' HIGH SCHOOL,300000.00
EASTERN CAPE,LUKHANYISWENI JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,MANQILO SENIOR PRIMARY SCHOOL,298260.00
EASTERN CAPE,ZIMISELE JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,EMANGQUZU JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,THABATHA SENIOR PRIMARY SCHOOL,300000.00
EASTERN CAPE,DALUXOLO JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,SITUNZI JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,MPUMAZE JUNIOR SECONDARY SCHOOL,294350.00
EASTERN CAPE,KULANATHI SENIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,COLOSA JUNIOR SECONDARY SCHOOL,298370.00
EASTERN CAPE,XABAJIYANA JSS,300000.00
EASTERN CAPE,MKAMBATI SENIOR PRIMARY SCHOOL,300000.00
EASTERN CAPE,TALENI JUNIOR SECONDARY SCHOOL,300000.00
FREE STATE,CHESS DEVELOPMENT PROJECT,50000.00
FREE STATE,THE MIGHTY BUCS FOOTBALL ACDEMY,41446.00
FREE STATE,TSHEPONG PRIMARY SCHOOL,300000.00
FREE STATE,MABATE IF/S,225508.00
FREE STATE,KGOLEDI YA MANKA PRIMARY SCHOOL,295570.00
GAUTENG,GAUTENG NORTH FRESHWATER BANK ANGLING ASSOCIATION,194600.00
GAUTENG,YOUNG LEEDS FOOTBALL CLUB,199713.00
GAUTENG,DEVELOPING INTERNATIONAL GOLF SA,50000.00
MPUMALANGA,KILLION DEMOCRATIC STARS FOOTBALL CLUB,124947.00
MPUMALANGA,MPUMALANGA PROVINCE SWIMMING,853072.80
MPUMALANGA,RATANG PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,NOKUKHANYA CRECHE AND PRE SCHOOL,96400.00
KWAZULU-NATAL,DUNDEE UNITED CHURCHES CRISIS CENTRE,329000.00
KWAZULU-NATAL,INADI PRE SCOOL,64040.00
WESTERN CAPE,ROOT TO GROW,109501.00
WESTERN CAPE,SENECIO SUPPORT FOR PEOPLE WITH DISABILITIES,431835.00
GAUTENG,MUSCULAR DYSTROPHY FOUNDATION OF SOUTH AFRICA,343400.00
KWAZULU-NATAL,KUSEKHAYA EDUCARE AND COMMUNITY DEVELOPMENT,56061.00
KWAZULU-NATAL,LORRAINE DEVELOPMENT AND SKILLS CENTRE,75926.00
KWAZULU-NATAL,ASSOCIATION FOR THE PHYSICALLY CHALLENGED,190990.00
KWAZULU-NATAL,ST JOSEPH`S CHILD AND YOUTH CARE CENTRE,217445.00
WESTERN CAPE,CHRISTIAN AIDS BUREAU FOR SOUTHERN AFRICA,148000.00
WESTERN CAPE,SIYAZAMA DISABLED SELF-HELP,132000.00
WESTERN CAPE,STELLENBOSCH AIDS ACTION T/A @HEART,128500.00
WESTERN CAPE,TURFHALL CHESHIRE HOME,83000.00
WESTERN CAPE,HEAR US,295950.00
WESTERN CAPE,STELLENBOSCH HOSPICE NPC,99801.00
WESTERN CAPE,SAILI,200000.00
WESTERN CAPE,ATHLONE FAMILY IN FOCUS PROGRAMME,100000.00
WESTERN CAPE,OIKOS COMMUNITY SERVICES T/A (TOUCH COMMUNITY SERVICES),114692.00
WESTERN CAPE,AFRIKAANS CHRISTELIKE VROUE VERENIGING CALEDON,113000.00
WESTERN CAPE,THE PEOPLE`S DISPENSARY FOR SICK ANIMALS (SA),120508.00
WESTERN CAPE,ST HELENA SANDVELD HOSPICE,86455.00
WESTERN CAPE,ETAFENI DAY CARE CENTRE TRUST,402906.00
KWAZULU-NATAL,EMZWENI PRIMARY SCHOOL,50000.00
KWAZULU-NATAL,QONDIMVELO DEVELOPMENT,108469.56
KWAZULU-NATAL,MKHONJENI PRIMARY SCHOOL,50000.00
GAUTENG,ADORED LILLIES EDUCARE,150870.00
LIMPOPO,KHAVHAMBE HOME BASED CARE GROUP,553500.00
LIMPOPO,LONDANANI HOME BASED CARE,222200.00
LIMPOPO,THENGWE INTERGRATED CARE AND PREVENTION,148000.00
LIMPOPO,MATSA KONDELELANI HEALTH CARE AND AIDS AWARENESS PROJECT,183000.00
LIMPOPO,LUFUNO HOME BASED CARE,96750.00
LIMPOPO,MAPATE HIV/AIDS AWARENESS AND WELFARE PROJECT,185500.00
LIMPOPO,MUKULA HOME BASED CARE,27750.00
LIMPOPO,THUSHANG -PFUNANI DISABLED PROJECT,418000.00
WESTERN CAPE,ENGEDI HAVEN FOR RURAL YOUTH,217000.00
WESTERN CAPE,THE SABRINA LOVE FOUNDATION,341000.00
WESTERN CAPE,BOTTOMUP SOCIAL DEVELOPMENT,156000.00
WESTERN CAPE,VULINDLELA EDUCARE CENTRE,129000.00
WESTERN CAPE,STELLENBOSCH WORK CENTRE FOR ADULT PERSONS WITH DISABILITIES,173500.00
WESTERN CAPE,JAMES HOUSE,241000.00
WESTERN CAPE,WELLINGTON SOCIETY FOR THE AGED,199000.00
WESTERN CAPE,SUNFIELD HOME WELLINGTON,260490.00
WESTERN CAPE,HELDERBERG STROKE SUPPORT GROUP,153899.00
WESTERN CAPE,MATIE GEMEENSKAPSDIENS,187375.00
WESTERN CAPE,THE ASAP FOUNDATION (AFRICA SOLUTION TO AFRICAN PROBLEMS),238080.00
WESTERN CAPE,DIABETES SOUTH AFRICA-WESTERN CAPE BRANCH,299500.00
WESTERN CAPE,WESTERN CAPE FOUNDATION FOR COMMUNITY WORK,122000.00
WESTERN CAPE,TB/HIV CARE ASSOCIATION,284000.00
WESTERN CAPE,C S MEDICAL AND RELIEF SERVICES,158148.00
WESTERN CAPE,YOUNGPEOPLE@WORK,107000.00
WESTERN CAPE,INFINITY CULINARY TRAINING,70000.00
WESTERN CAPE,KAROO DORINGS SERVICE CENTRE,104868.00
WESTERN CAPE,WESTERN CAPE ASSOCIATION FOR PERSONS WITH DISABILITIES,104000.00
WESTERN CAPE,THE NONCEBA CENTRE TRUST,101805.00
WESTERN CAPE,CHILD WELFARE SA : MOSSEL BAY,299654.00
WESTERN CAPE,BORN AGAIN ENRICHMENT CENTRE,133000.00
WESTERN CAPE,PENINSULA SCHOOL FEEDING ASSOCIATION,127440.00
WESTERN CAPE,GLOBAL VISION OF HOPE,85200.00
WESTERN CAPE,ALPHA EDUCARE CENTRE,91264.00
WESTERN CAPE,LUKHANYO FOUNDATION,103200.00
WESTERN CAPE,SOUTH AFRICAN NATIONAL TUBERCULOSIS ASSOCIATION,101000.00
WESTERN CAPE,WESTERN PROVINCE ATHLETICS,2203500.00
EASTERN CAPE,CHILD WELFARE SOUTH AFRICA,363310.00
EASTERN CAPE,EMTHOMJENI WOKUPHILA CENTRE FOR  THE AGED AND CHILDREN,252000.00
EASTERN CAPE,IKWEZI EDUCARE CENTRE,140180.00
EASTERN CAPE,PHANDULWAZI EDUCARE CENTRE,387203.60
EASTERN CAPE,SIPHUCULE EDUCARE CENTRE,108980.00
WESTERN CAPE,WAGON OF HOPE FOUNDATION,253000.00
WESTERN CAPE,DOWN SYNDROME ASSOCIATION WESTERN CAPE,327000.00
WESTERN CAPE,WORCESTER HOUSE OF HOPE,193500.00
WESTERN CAPE,SKIEREILAND BEHEERKOMITEE VAN DIE A C V V,151500.00
WESTERN CAPE,BEAUTIFUL GATE MINISTRY,153000.00
WESTERN CAPE,LAMBERTS AND ELANDS ANIMAL PROTECTION SERVICES,120000.00
WESTERN CAPE,A C V V SWELLENDAM,161100.00
WESTERN CAPE,RAPE CRISIS CAPE TOWN TRUST,300000.00
WESTERN CAPE,A C V V ST HELENABAAI,175612.00
WESTERN CAPE,OLUNJE PARTIAL CARE,146000.00
WESTERN CAPE,THE TYGERBERG HOSPICE TRUST,298225.00
WESTERN CAPE,CAMPHILL VILLAGE,231070.00
WESTERN CAPE,FRIENDS OF VISTA NOVA,300516.00
WESTERN CAPE,MBALENTLE EDUCARE,226787.00
WESTERN CAPE,ORBIS AFRICA NPS,300000.00
WESTERN CAPE,CAPE EDUCATIONAL TRUST,172000.00
WESTERN CAPE,SPCA SWELLENDAM DBV,120000.00
WESTERN CAPE,SWARTLAND & WEST COAST SPCA,120000.00
WESTERN CAPE,BOLAND HOSPICE,209300.00
WESTERN CAPE,ONS TUISTE A C V V  DIENSTAK,109500.00
WESTERN CAPE,ITHEMBA LOBOMI,164900.00
WESTERN CAPE,FIRST COMMUNITY RESOURCE  CENTRE,254000.00
WESTERN CAPE,BUHLE DAY CARE,125000.00
WESTERN CAPE,LA BELLE ACVV DIENSTAK,130000.00
WESTERN CAPE,MASIZAME CHILD AND YOUTH CARE,51500.00
WESTERN CAPE,MAKHULU'S HAPPY TODDLER'S,124400.00
GAUTENG,ATHLETICS VAAL TRIANGLE,1669604.00
GAUTENG,ATHLETICS GAUTENG NORTH,1010000.00
EASTERN CAPE,CHILD WELFARE SOUTH AFRICA HUMANSDORP,1802500.00
EASTERN CAPE,UMTATA CHILD WELFARE SOUTH AFRICA,558500.00
EASTERN CAPE,MONDE DAY CARE CENTRE,500000.00
EASTERN CAPE,SIEMBAMBA CRECHE,191000.00
EASTERN CAPE,KHULANI D.C.C,101056.00
EASTERN CAPE,THE GAAF -REINET AND DISTRICT SOCIETY FOR THE PREVENTION OF CRUELTY OF ANIMALS,97300.00
NORTH WEST,LOUIS SWANEPOEL HOME,500000.00
WESTERN CAPE,CENTER FOR THE INTELLECTUALLY DISABLED,107300.00
WESTERN CAPE,ALL NATIONS FOR CHRIST BELIEVERS,140100.00
WESTERN CAPE,ANDRIES OLIVIER DURBANVILLE QUADRIPLEGIC CENTRE,289280.00
WESTERN CAPE,LWAZI PRE SCHOOL,140000.00
WESTERN CAPE,THE ADONIS MUSATI PROJECT,107000.00
WESTERN CAPE,SINALO EDUCARE CENTER,115200.00
WESTERN CAPE,SIKHULULEKILE READING DEVELOPMENT AND LIFE SKILLS,110226.00
WESTERN CAPE,PEACESYSTEMS DEVELOPMENT COUNCIL,120000.00
WESTERN CAPE,DARLING OUTREACH FOUNDATION,96200.00
WESTERN CAPE,LEARNER'S MOVEMENT OF SOUTH AFRICA (LEMOSA),99308.00
WESTERN CAPE,SONWABILE DISABLED SELF HELP ASSOCIATION,274300.00
WESTERN CAPE,ITHEMBA LABANTU LUTHERAN COMMUNITY CENTRE,140000.00
WESTERN CAPE,SIZAMILE CRECHE,137058.00
WESTERN CAPE,GOOD HOPE FOUNDATION,299800.00
WESTERN CAPE,SIPHUMEMELE EDUCARE CENTRE,109433.00
WESTERN CAPE,RISE AND SHINE AFTERSCHOOL CARE,106637.00
WESTERN CAPE,GENADENDAL GREYTON & VOORVILLE DISABILITY FORUM,90000.00
WESTERN CAPE,BRIDGING ABILITIES,109000.00
WESTERN CAPE,THE FAIRHILLS ASSOCIATION,100000.00
WESTERN CAPE,FISANTEKRAAL CENTRE FOR DEVELOPMENT,120000.00
WESTERN CAPE,VICTORY OUTREACH CHRISTIAN RECOVERY HOME,100000.00
WESTERN CAPE,FRIENDS OF VALKENBERG TRUST,100000.00
WESTERN CAPE,LINGELIHLE EDUCARE CENTRE,100179.00
WESTERN CAPE,PEOPLE OPENLY NURTURING DIVINE OPPORTUNITY CHILDRENS VILLAGE TRUST,106800.00
LIMPOPO,MAMONE HOME BASED CARE,150500.00
LIMPOPO,XIKUKWANI DEVELOPEMENT ORGANISATION,96500.00
LIMPOPO,SHAMMAH DROP-IN CENTRE,145000.00
LIMPOPO,KODUMELA ENVIRONMENTAL HOME BASE CARE,248000.00
LIMPOPO,THUSANANG HOME BASED CARE,114900.00
LIMPOPO,MNINGINISI EARLY LEARNING CENTRE,120000.00
LIMPOPO,TSHAMULUNGWI HOME BASED CARE PROJECT,114790.00
LIMPOPO,LEHLABILE HOME BASED CARE ORPHANS AND VULNERABLE CHILDREN,278000.00
LIMPOPO,GOOD HOPE HOME BASED CARE,136400.00
LIMPOPO,MPHELENG SERVICE CENTRE FOR THE AGED,111500.00
LIMPOPO,DIPHALE HOME BASED CARE,110900.00
LIMPOPO,HLAHLANANG CRECHE,90235.00
LIMPOPO,MAMOKWALE HOME BASED CARE,82129.00
LIMPOPO,INTOKOZO CRECHE AND PRE-SCHOOL,150598.00
LIMPOPO,VUTLHARI ENVIRONMENT AND HEALTH ORGANISATION,96000.00
LIMPOPO,MOKGOPHANA PRE-SCHOOL,126564.00
NORTH WEST,SAVF LICHTENBURG,74000.00
WESTERN CAPE,MARSH MEMORIAL HOMES,122000.00
WESTERN CAPE,ONS PLEK PROJECTS,289736.00
WESTERN CAPE,MORESON ACVV KINDER-EN JEUGSORGSENTRUM DIENSTAK,80100.00
WESTERN CAPE,FRIENDS DAY CENTRE,107000.00
WESTERN CAPE,JAMES LOUW FOUNDATION NPC,129600.00
WESTERN CAPE,HOPE HOUSE COUNSELLING CENTRE,106163.00
WESTERN CAPE,SIYAKHA COMMUNITY EDUCARE AND ENRICHMENT CENTRE,193721.00
WESTERN CAPE,A C V V MONTAGU/ASHTON,224500.00
WESTERN CAPE,HEAVEN'S NEST CHILD CARE & RECREATION CENTRE,56000.00
WESTERN CAPE,DIE PIENK BICYCLE,136288.00
WESTERN CAPE,ZIZAMELE EARLY DEVELOPMENT CENTRE,110980.00
WESTERN CAPE,PHILANI SENIOR CLUB,89000.00
WESTERN CAPE,MONWABISI EDUCARE CENTRE,144500.00
WESTERN CAPE,AANDBLOM DIENSSENTRUM VIR SENIOR BURGERS,123200.00
WESTERN CAPE,ACVV PRINCE ALBERT,204442.00
WESTERN CAPE,IZANDLA ZETHEMBA AIDS PROJECT,212800.00
WESTERN CAPE,ACVV SERVICE CENTRE YZERFONTEIN,67500.00
WESTERN CAPE,MELBOKBOSSTRAND GEMEENSKAPSENTRUM / COMMUNITY CENTRE,92000.00
WESTERN CAPE,SANCA - GEORGE,111740.00
WESTERN CAPE,JEUGUITREIK,263704.00
WESTERN CAPE,SEVEN PASSES INITIATIVE,114496.00
WESTERN CAPE,NATIONAL OSTEOPOROSIS FOUNDATION OF SOUTH AFRICA,150000.00
WESTERN CAPE,METRO KIDS AFRICA,47968.00
WESTERN CAPE,MASIZAKHE EDUCARE CENTRE,144000.00
WESTERN CAPE,NONDZAME EDUCARE CENTRE,143500.00
WESTERN CAPE,ZONNEBLOEM A C V V - DIENSTAK,163890.00
WESTERN CAPE,XOLANI CRECHE,83251.00
WESTERN CAPE,ACVV DELFT DIENSTAK,112699.00
WESTERN CAPE,SUNRISE SPECIAL CARE CENTRE,127372.00
WESTERN CAPE,BONOKUHLE AFTER SCHOOL CARE,98680.00
WESTERN CAPE,SIYAZAMA DISABLE EMPOWERMENT,74500.00
WESTERN CAPE,ENZA EMPOWERING WOMEN,151000.00
GAUTENG,ATTERIDGEVILLE SENIOR CITIZENS CARE FOR THE AGED,99000.00
MPUMALANGA,SUNGULANI CRECHE  PRE-SCHOOL,99100.00
MPUMALANGA,RINGETANI PRE-SCHOOL,104500.00
MPUMALANGA,PIET CRECHE,107500.00
MPUMALANGA,QHUVEKANI CRECHE / PRE-SCHOOL,108500.00
MPUMALANGA,MARULA PARK PRE-SCHOOL & NURSERY,73500.00
MPUMALANGA,NHLALALA DAY CARE CENTRE,94000.00
MPUMALANGA,TSHEMBHEKANI CRECHE,93785.00
MPUMALANGA,MACHACHAYILA DAY CARE,51998.00
MPUMALANGA,MAFELA TIKO CRECHE,86341.00
MPUMALANGA,SIYAKHULA EARLY LEARNING CENTRE,116000.00
MPUMALANGA,PROSPERITY DAY CARE CENTRE,72500.00
WESTERN CAPE,MAMZAMA AFTERSCHOOL CARE,124571.00
WESTERN CAPE,GREYTON TRANSITION TOWN,60000.00
WESTERN CAPE,ITHEMBA SCHOOL IN CAPRICON,140000.00
WESTERN CAPE,YOUTH AFTER  SCHOOL CLUB - WEST COAST,118000.00
WESTERN CAPE,WEST COAST COMMUNITY HIV/AIDS INITIATIVE (WCCHAI),157500.00
WESTERN CAPE,YOUTH SOLUTIONS AFRICA,147750.00
WESTERN CAPE,ISIBANE SETHU,72500.00
WESTERN CAPE,ACVV HOOFBESTUUR,180000.00
WESTERN CAPE,SIPHUMEZE EDUCARE CENTRE,140000.00
WESTERN CAPE,MERCY SHIPS SOUTHERN AFRICA,123000.00
WESTERN CAPE,QHAYISA PER-SCHOOOL,140100.00
WESTERN CAPE,SIZAMILE YOUTH DEVELOPMENT PROJECT,114725.00
WESTERN CAPE,EARLY YEARS SERVICES,88723.00
WESTERN CAPE,CHILD A' LOUD,115200.00
