Province,Name,Amount
EC,UBUNTU COMMUNITY CAREBASE CENTRE,149475.00
EC,PORT ALFRED CHRISTIAN UPLIFTMENT & DEVELOPMENT CENTRE,374000.00
EC,CHRISTELIK-MAATSKAPLIKE RAAD VIR DIE RING VAN GRAAFF REINET,296000.00
EC,HERSCHEL COMMUNITY EMPOWERMENT AND UPLIFTMENT PROGRAMME,87110.00
EC,STAR UPLIFTING,194693.00
KZN,ETHEMBENI CRISIS CARE CENTRE,341298.00
KZN,KWA MASHU CHRISTIAN CARE SOCIETY,326500.00
KZN,CHILD WELFARE SOUTH AFRICA - PORT SHEPSTONE,146400.00
KZN,EMPANGENI CHILD AND FAMILY CARE SOCIETY,178800.00
KZN,LULISANDLA SOCIAL OUTREACH PROJECT,98000.00
KZN,INKANYISO CRECHE AND PRE-SCHOOL,128940.00
KZN,CEBOLENKOSI LUTHERAN PRE-SCHOOL,179793.00
KZN,ONE VOICE SOUTH AFRICA,108705.00
KZN,CHILDREN IN DISTRESS NETWORK,642500.00
KZN,EKUKHULISENI PRE SCHOOL,119770.00
KZN,SIHLOSOKUHLE DEVELOPMENT FOUNDATION,136134.00
KZN,MSHUKANGUBO ASSOCIATION FOR THE AGED,150000.00
KZN,OPERATION UPGRADE OF SOUTH AFRICA,95200.00
KZN,ZAMELAMANANDI CRECHE,115098.00
KZN,CAREERLINX EMPOWERMENT SOLUTIONS NPC,45000.00
NC,TOGETHER WE CAN MAKE IT,102164.00
KZN,THENGANI PRIMARY SCHOOL,298353.65
KZN,ABAQULUSI HIGH SCHOOL,300000.00
KZN,NTSONYANE JUNIOR PRIMARY SCHOOL,300000.00
KZN,PHASULA PRIMARY SCHOOL,298060.95
KZN,MI PARUK JUNIOR PRIMARY SCHOOL,300000.00
KZN,MATHUTSHANA PRIMARY SCHOOL,300000.00
KZN,BHEKUMTHETHO PRIMARY SCHOOL,300000.00
KZN,NEW LIFE SCHOOL,300000.00
KZN,EMAHHASHINI PRIMARY SCHOOL,299999.86
KZN,CECILIA PRIMARY SCHOOL,300000.00
KZN,INDULWANA PRIMARY SCHOOL,300000.00
KZN,NKANYEZI PRIMARY SCHOOL,300000.00
KZN,WELA PRIMARY SCHOOL,300000.00
LP,MANENZHE PRIMARY SCHOOL,300000.00
LP,MUTUWAFHETHU PRIMARY SCHOOL,300000.00
LP,KHEYI PRIMARY SCHOOL,299998.00
LP,SELETENG GOLD DIGGERS VOLLEYBALL CLUB,148000.00
LP,NWAXINYAMANI PRIMARY SCHOOL,292560.00
LP,TSHIHLO SECONDARY SCHOOL,300000.00
LP,LERAJANE PRIMARY SCHOOL,250000.00
LP,TLHAKANANG HIGH SCHOOL,299995.00
LP,MAGOBA PRIMARY SCHOOL,300000.00
NC,SAFA FRANCES BAARD,189522.00
NC,OLYMPIAKOS FOOTBALL CLUB,136388.00
NW,NORTH WEST SOFTBALL ASSOCIATION,750000.00
NW,DIKGORWANENG PRIMARY SCOOL,299998.00
NW,MOTHLE PRIMARY SCHOOL,234133.00
NW,BIANCA ACADEMY FOOTBALL ASSOCIATION,191246.00
WC,SOUTH AFRICAN CIRCLE DANCE ACADEMY,50000.00
WC,TULBAGH PIONEERS CRICKET CLUB,125000.00
GP,PERFORMING ARTS AND CULTURE DEVELOPMENT,456700.00
GP,GAUTENG DANCE MANYANO,183487.50
GP,GO GIRL MEDIA INITIATIVE SOUTH AFRICA NPC,311000.00
KZN,KZN LANGUAGE INSTITUTE,242000.00
WC,THE MAGNET THEATRE EDUCATIONAL TRUST,819660.00
WC,MUSIQUELAINE SA,264600.00
WC,FOLLOW THE SPOOR,284994.00
EC,ACVV NEWTON PARK : P.E,338373.00
EC,ALLIANCE FOR PARENTING EDUCATION IN AFRICA,96000.00
EC,SALEM BABY CARE CENTRE,136500.00
EC,AMATOLO EDUCARE CENTRE,70000.00
EC,LUZUKO DAY CARE CENTRE,79462.00
EC,NOBUBELE DEVELOPMENT CENTRE FOR ELDERLY,58400.00
EC,WE CARE PROJECT INITATIVE,103000.00
GP,REACH FOR A DREAM FOUNDATION,462000.00
GP,JESUIT REFUGEE SERVICE,140500.00
EC,KEI ROAD SPRINGBOK,61225.00
EC,NQWATI J.S.S,289993.00
EC,MTWENI SENIOR SEC SCHOOL,300000.00
EC,JOKWANA J.S.S,300000.00
EC,UPPER FALAKAHLA J.S.S,300000.00
EC,BHONGOLETHU PRIMARY SCHOOL,289500.00
EC,ITOMBO JUNIOR SECONDARY SCHOOL,300000.00
EC,VULINDLELA JUNIOR SECONDARY SCHOOL,300000.00
EC,KETI JUNIOR SECONDARY SCHOOL,300000.00
EC,MNGEKA JUNIOR SECONDARY SCHOOL,300000.00
EC,JOJWENI S.P.S,300000.00
EC,MATSHONGWE PRIMARY SCHOOL,300000.00
EC,RIEBEEK COLLEGE GIRLS' HIGH SCHOOL,300000.00
EC,LUKHANYISWENI JUNIOR SECONDARY SCHOOL,300000.00
EC,MANQILO SENIOR PRIMARY SCHOOL,298260.00
EC,ZIMISELE JUNIOR SECONDARY SCHOOL,300000.00
EC,EMANGQUZU JUNIOR SECONDARY SCHOOL,300000.00
EC,THABATHA SENIOR PRIMARY SCHOOL,300000.00
EC,DALUXOLO JUNIOR SECONDARY SCHOOL,300000.00
EC,SITUNZI JUNIOR SECONDARY SCHOOL,300000.00
EC,MPUMAZE JUNIOR SECONDARY SCHOOL,294350.00
EC,KULANATHI SENIOR SECONDARY SCHOOL,300000.00
EC,COLOSA JUNIOR SECONDARY SCHOOL,298370.00
EC,XABAJIYANA JSS,300000.00
EC,MKAMBATI SENIOR PRIMARY SCHOOL,300000.00
EC,TALENI JUNIOR SECONDARY SCHOOL,300000.00
FS,CHESS DEVELOPMENT PROJECT,50000.00
FS,THE MIGHTY BUCS FOOTBALL ACDEMY,41446.00
FS,TSHEPONG PRIMARY SCHOOL,300000.00
FS,MABATE IF/S,225508.00
FS,KGOLEDI YA MANKA PRIMARY SCHOOL,295570.00
GP,GAUTENG NORTH FRESHWATER BANK ANGLING ASSOCIATION,194600.00
GP,YOUNG LEEDS FOOTBALL CLUB,199713.00
GP,DEVELOPING INTERNATIONAL GOLF SA,50000.00
MP,KILLION DEMOCRATIC STARS FOOTBALL CLUB,124947.00
MP,MPUMALANGA PROVINCE SWIMMING,853072.80
MP,RATANG PRIMARY SCHOOL,300000.00
KZN,NOKUKHANYA CRECHE AND PRE SCHOOL,96400.00
KZN,DUNDEE UNITED CHURCHES CRISIS CENTRE,329000.00
KZN,INADI PRE SCOOL,64040.00
WC,ROOT TO GROW,109501.00
WC,SENECIO SUPPORT FOR PEOPLE WITH DISABILITIES,431835.00
GP,MUSCULAR DYSTROPHY FOUNDATION OF SOUTH AFRICA,343400.00
KZN,KUSEKHAYA EDUCARE AND COMMUNITY DEVELOPMENT,56061.00
KZN,LORRAINE DEVELOPMENT AND SKILLS CENTRE,75926.00
KZN,ASSOCIATION FOR THE PHYSICALLY CHALLENGED,190990.00
KZN,ST JOSEPH'S CHILD AND YOUTH CARE CENTRE,217445.00
WC,CHRISTIAN AIDS BUREAU FOR SOUTHERN AFRICA,148000.00
WC,SIYAZAMA DISABLED SELF-HELP,132000.00
WC,STELLENBOSCH AIDS ACTION T/A @HEART,128500.00
WC,TURFHALL CHESHIRE HOME,83000.00
WC,HEAR US,295950.00
WC,STELLENBOSCH HOSPICE NPC,99801.00
WC,SAILI,200000.00
WC,ATHLONE FAMILY IN FOCUS PROGRAMME,100000.00
WC,OIKOS COMMUNITY SERVICES T/A (TOUCH COMMUNITY SERVICES),114692.00
WC,AFRIKAANS CHRISTELIKE VROUE VERENIGING CALEDON,113000.00
WC,THE PEOPLE'S DISPENSARY FOR SICK ANIMALS (SA),120508.00
WC,ST HELENA SANDVELD HOSPICE,86455.00
WC,ETAFENI DAY CARE CENTRE TRUST,402906.00
KZN,EMZWENI PRIMARY SCHOOL,50000.00
KZN,QONDIMVELO DEVELOPMENT,108469.56
KZN,MKHONJENI PRIMARY SCHOOL,50000.00
GP,ADORED LILLIES EDUCARE,150870.00
LP,KHAVHAMBE HOME BASED CARE GROUP,553500.00
LP,LONDANANI HOME BASED CARE,222200.00
LP,THENGWE INTERGRATED CARE AND PREVENTION,148000.00
LP,MATSA KONDELELANI HEALTH CARE AND AIDS AWARENESS PROJECT,183000.00
LP,LUFUNO HOME BASED CARE,96750.00
LP,MAPATE HIV/AIDS AWARENESS AND WELFARE PROJECT,185500.00
LP,MUKULA HOME BASED CARE,27750.00
LP,THUSHANG -PFUNANI DISABLED PROJECT,418000.00
WC,ENGEDI HAVEN FOR RURAL YOUTH,217000.00
WC,THE SABRINA LOVE FOUNDATION,341000.00
WC,BOTTOMUP SOCIAL DEVELOPMENT,156000.00
WC,VULINDLELA EDUCARE CENTRE,129000.00
WC,STELLENBOSCH WORK CENTRE FOR ADULT PERSONS WITH DISABILITIES,173500.00
WC,JAMES HOUSE,241000.00
WC,WELLINGTON SOCIETY FOR THE AGED,199000.00
WC,SUNFIELD HOME WELLINGTON,260490.00
WC,HELDERBERG STROKE SUPPORT GROUP,153899.00
WC,MATIE GEMEENSKAPSDIENS,187375.00
WC,THE ASAP FOUNDATION (AFRICA SOLUTION TO AFRICAN PROBLEMS),238080.00
WC,DIABETES SOUTH AFRICA-WESTERN CAPE BRANCH,299500.00
WC,WESTERN CAPE FOUNDATION FOR COMMUNITY WORK,122000.00
WC,TB/HIV CARE ASSOCIATION,284000.00
WC,C S MEDICAL AND RELIEF SERVICES,158148.00
WC,YOUNGPEOPLE@WORK,107000.00
WC,INFINITY CULINARY TRAINING,70000.00
WC,KAROO DORINGS SERVICE CENTRE,104868.00
WC,WESTERN CAPE ASSOCIATION FOR PERSONS WITH DISABILITIES,104000.00
WC,THE NONCEBA CENTRE TRUST,101805.00
WC,CHILD WELFARE SA : MOSSEL BAY,299654.00
WC,BORN AGAIN ENRICHMENT CENTRE,133000.00
WC,PENINSULA SCHOOL FEEDING ASSOCIATION,127440.00
WC,GLOBAL VISION OF HOPE,85200.00
WC,ALPHA EDUCARE CENTRE,91264.00
WC,LUKHANYO FOUNDATION,103200.00
WC,SOUTH AFRICAN NATIONAL TUBERCULOSIS ASSOCIATION,101000.00
WC,WESTERN PROVINCE ATHLETICS,2203500.00
EC,CHILD WELFARE SOUTH AFRICA,363310.00
EC,EMTHOMJENI WOKUPHILA CENTRE FOR THE AGED AND CHILDREN,252000.00
EC,IKWEZI EDUCARE CENTRE,140180.00
EC,PHANDULWAZI EDUCARE CENTRE,387203.60
EC,SIPHUCULE EDUCARE CENTRE,108980.00
WC,WAGON OF HOPE FOUNDATION,253000.00
WC,DOWN SYNDROME ASSOCIATION WESTERN CAPE,327000.00
WC,WORCESTER HOUSE OF HOPE,193500.00
WC,SKIEREILAND BEHEERKOMITEE VAN DIE A C V V,151500.00
WC,BEAUTIFUL GATE MINISTRY,153000.00
WC,LAMBERTS AND ELANDS ANIMAL PROTECTION SERVICES,120000.00
WC,A C V V SWELLENDAM,161100.00
WC,RAPE CRISIS CAPE TOWN TRUST,300000.00
WC,A C V V ST HELENABAAI,175612.00
WC,OLUNJE PARTIAL CARE,146000.00
WC,THE TYGERBERG HOSPICE TRUST,298225.00
WC,CAMPHILL VILLAGE,231070.00
WC,FRIENDS OF VISTA NOVA,300516.00
WC,MBALENTLE EDUCARE,226787.00
WC,ORBIS AFRICA NPS,300000.00
WC,CAPE EDUCATIONAL TRUST,172000.00
WC,SPCA SWELLENDAM DBV,120000.00
WC,SWARTLAND & WEST COAST SPCA,120000.00
WC,BOLAND HOSPICE,209300.00
WC,ONS TUISTE A C V V DIENSTAK,109500.00
WC,ITHEMBA LOBOMI,164900.00
WC,FIRST COMMUNITY RESOURCE CENTRE,254000.00
WC,BUHLE DAY CARE,125000.00
WC,LA BELLE ACVV DIENSTAK,130000.00
WC,MASIZAME CHILD AND YOUTH CARE,51500.00
WC,MAKHULU'S HAPPY TODDLER'S,124400.00
GP,ATHLETICS VAAL TRIANGLE,1669604.00
GP,ATHLETICS GAUTENG NORTH,1010000.00
EC,CHILD WELFARE SOUTH AFRICA HUMANSDORP,1802500.00
EC,UMTATA CHILD WELFARE SOUTH AFRICA,558500.00
EC,MONDE DAY CARE CENTRE,500000.00
EC,SIEMBAMBA CRECHE,191000.00
EC,KHULANI D.C.C,101056.00
EC,THE GAAF -REINET AND DISTRICT SOCIETY FOR THE PREVENTION OF CRUELTY OF ANIMALS,97300.00
NW,LOUIS SWANEPOEL HOME,500000.00
WC,CENTER FOR THE INTELLECTUALLY DISABLED,107300.00
WC,ALL NATIONS FOR CHRIST BELIEVERS,140100.00
WC,ANDRIES OLIVIER DURBANVILLE QUADRIPLEGIC CENTRE,289280.00
WC,LWAZI PRE SCHOOL,140000.00
WC,THE ADONIS MUSATI PROJECT,107000.00
WC,SINALO EDUCARE CENTER,115200.00
WC,SIKHULULEKILE READING DEVELOPMENT AND LIFE SKILLS,110226.00
WC,PEACESYSTEMS DEVELOPMENT COUNCIL,120000.00
WC,DARLING OUTREACH FOUNDATION,96200.00
WC,LEARNER'S MOVEMENT OF SOUTH AFRICA (LEMOSA),99308.00
WC,SONWABILE DISABLED SELF HELP ASSOCIATION,274300.00
WC,ITHEMBA LABANTU LUTHERAN COMMUNITY CENTRE,140000.00
WC,SIZAMILE CRECHE,137058.00
WC,GOOD HOPE FOUNDATION,299800.00
WC,SIPHUMEMELE EDUCARE CENTRE,109433.00
WC,RISE AND SHINE AFTERSCHOOL CARE,106637.00
WC,GENADENDAL GREYTON & VOORVILLE DISABILITY FORUM,90000.00
WC,BRIDGING ABILITIES,109000.00
WC,THE FAIRHILLS ASSOCIATION,100000.00
WC,FISANTEKRAAL CENTRE FOR DEVELOPMENT,120000.00
WC,VICTORY OUTREACH CHRISTIAN RECOVERY HOME,100000.00
WC,FRIENDS OF VALKENBERG TRUST,100000.00
WC,LINGELIHLE EDUCARE CENTRE,100179.00
WC,PEOPLE OPENLY NURTURING DIVINE OPPORTUNITY CHILDRENS VILLAGE TRUST,106800.00
LP,MAMONE HOME BASED CARE,150500.00
LP,XIKUKWANI DEVELOPEMENT ORGANISATION,96500.00
LP,SHAMMAH DROP-IN CENTRE,145000.00
LP,KODUMELA ENVIRONMENTAL HOME BASE CARE,248000.00
LP,THUSANANG HOME BASED CARE,114900.00
LP,MNINGINISI EARLY LEARNING CENTRE,120000.00
LP,TSHAMULUNGWI HOME BASED CARE PROJECT,114790.00
LP,LEHLABILE HOME BASED CARE ORPHANS AND VULNERABLE CHILDREN,278000.00
LP,GOOD HOPE HOME BASED CARE,136400.00
LP,MPHELENG SERVICE CENTRE FOR THE AGED,111500.00
LP,DIPHALE HOME BASED CARE,110900.00
LP,HLAHLANANG CRECHE,90235.00
LP,MAMOKWALE HOME BASED CARE,82129.00
LP,INTOKOZO CRECHE AND PRE-SCHOOL,150598.00
LP,VUTLHARI ENVIRONMENT AND HEALTH ORGANISATION,96000.00
LP,MOKGOPHANA PRE-SCHOOL,126564.00
NW,SAVF LICHTENBURG,74000.00
WC,MARSH MEMORIAL HOMES,122000.00
WC,ONS PLEK PROJECTS,289736.00
WC,MORESON ACVV KINDER-EN JEUGSORGSENTRUM DIENSTAK,80100.00
WC,FRIENDS DAY CENTRE,107000.00
WC,JAMES LOUW FOUNDATION NPC,129600.00
WC,HOPE HOUSE COUNSELLING CENTRE,106163.00
WC,SIYAKHA COMMUNITY EDUCARE AND ENRICHMENT CENTRE,193721.00
WC,A C V V MONTAGU/ASHTON,224500.00
WC,HEAVEN'S NEST CHILD CARE & RECREATION CENTRE,56000.00
WC,DIE PIENK BICYCLE,136288.00
WC,ZIZAMELE EARLY DEVELOPMENT CENTRE,110980.00
WC,PHILANI SENIOR CLUB,89000.00
WC,MONWABISI EDUCARE CENTRE,144500.00
WC,AANDBLOM DIENSSENTRUM VIR SENIOR BURGERS,123200.00
WC,ACVV PRINCE ALBERT,204442.00
WC,IZANDLA ZETHEMBA AIDS PROJECT,212800.00
WC,ACVV SERVICE CENTRE YZERFONTEIN,67500.00
WC,MELBOKBOSSTRAND GEMEENSKAPSENTRUM / COMMUNITY CENTRE,92000.00
WC,SANCA- GEORGE,111740.00
WC,JEUGUITREIK,263704.00
WC,SEVEN PASSES INITIATIVE,114496.00
WC,NATIONAL OSTEOPOROSIS FOUNDATION OF SOUTH AFRICA,150000.00
WC,METRO KIDS AFRICA,47968.00
WC,MASIZAKHE EDUCARE CENTRE,144000.00
WC,NONDZAME EDUCARE CENTRE,143500.00
WC,ZONNEBLOEM A C V V - DIENSTAK,163890.00
WC,XOLANI CRECHE,83251.00
WC,ACVV DELFT DIENSTAK,112699.00
WC,SUNRISE SPECIAL CARE CENTRE,127372.00
WC,BONOKUHLE AFTER SCHOOL CARE,98680.00
WC,SIYAZAMA DISABLE EMPOWERMENT,74500.00
WC,ENZA EMPOWERING WOMEN,151000.00
GP,ATTERIDGEVILLE SENIOR CITIZENS CARE FOR THE AGED,99000.00
MP,SUNGULANI CRECHE PRE-SCHOOL,99100.00
MP,RINGETANI PRE-SCHOOL,104500.00
MP,PIET CRECHE,107500.00
MP,QHUVEKANI CRECHE / PRE-SCHOOL,108500.00
MP,MARULA PARK PRE-SCHOOL & NURSERY,73500.00
MP,NHLALALA DAY CARE CENTRE,94000.00
MP,TSHEMBHEKANI CRECHE,93785.00
MP,MACHACHAYILA DAY CARE,51998.00
MP,MAFELA TIKO CRECHE,86341.00
MP,SIYAKHULA EARLY LEARNING CENTRE,116000.00
MP,PROSPERITY DAY CARE CENTRE,72500.00
WC,MAMZAMA AFTERSCHOOL CARE,124571.00
WC,GREYTON TRANSITION TOWN,60000.00
WC,ITHEMBA SCHOOL IN CAPRICON,140000.00
WC,YOUTH AFTER SCHOOL CLUB - WEST COAST,118000.00
WC,WEST COAST COMMUNITY HIV/AIDS INITIATIVE (WCCHAI),157500.00
WC,YOUTH SOLUTIONS AFRICA,147750.00
WC,ISIBANE SETHU,72500.00
WC,ACVV HOOFBESTUUR,180000.00
WC,SIPHUMEZE EDUCARE CENTRE,140000.00
WC,MERCY SHIPS SOUTHERN AFRICA,123000.00
WC,QHAYISA PER-SCHOOOL,140100.00
WC,SIZAMILE YOUTH DEVELOPMENT PROJECT,114725.00
WC,EARLY YEARS SERVICES,88723.00
WC,CHILD A' LOUD,115200.00
EC,WILLOWS FOOTBALL CLUB,207066.00
EC,JUDO INSTITUTE FOR PEOPLE WITH SPECIAL NEEDS,139800.00
EC,CETSHE JUNIOR SECONDARY SCHOOL,300000.00
EC,NTONTELA JUNIOR SECONDARY SCHOOL,300000.00
EC,DEDENI SPS,300000.00
EC,MPAHLENI JUNIOR SECONDARY SCHOOL,300000.00
EC,MZIMKULU JUNIOR SEC SCHOOL,300000.00
EC,WILI JUNIOR SECONDARY SCHOOL,300000.00
EC,KWEZI JUNIOR SECONDARY SCHOOL,300000.00
EC,NGUBETOLE BAM JUNIOR SECONDARY SCHOOL,300000.00
EC,MPUTI JUNIOR SECONDARY SCHOOL,300000.00
EC,NGXONGWENI JUNIOR SECONDARY SCHOOL,296400.00
EC,NGCAKA J.S.S,300000.00
KZN,ETHALANENI PRIMARY SCHOOL,300000.12
MP,NKOMAZI LADIES F.C,180226.00
MP,HOECHST PRIMARY SCHOOL,300000.00
MP,MBOMBELA YOUNG SWALLOWS FC,170659.00
MP,NELSPRUIT PRIMARY SCHOOL,300000.00
MP,ZANDILE COMBINED SCHOOL,298000.00
MP,UBUHLE LEARNING CENTRE,283035.00
MP,MAHHUSHE AGRICULTURAL HIGH SCHOOL,300000.00
MP,EDWALENI PRIMARY SCHOOL,299998.00
GP,SOUTH AFRICAN INTERNATIONAL BALLET COMPETITION,1957000.00
WC,NEW GENERATION YOUTH CADETTE,23700.00
WC,BRIDGETOWN THREATRE COMPANY,433000.00
WC,WAENHUISKRANS ARNISTON COMMUNITY DEVELOPMENT TRUST,1473520.74
WC,NATIONAL YOUTH FOUNDATION TRUST,386300.00
KZN,MASAKHANE NZIMAKWE COMMUNITY CARE,105000.00
LP,NEW LIFE CONSULTANTS,315408.00
NC,THE RIVER OF LIVING WATERS LIGHT HOUSE CENTRE,74461.00
NC,DONKERHOEK SOUP KITCHEN,180900.00
NC,ITEKE O DIRELE SETSHABA (HOME BASED CARE),126700.00
NC,DOCKDA RURAL DEVELOPMENT AGENCY,533350.00
WC,ELUKHANYENI DAY CARE CENTRE,145000.00
WC,GEORGE CHILD AND FAMILY WELFARE,112000.00
WC,A C V V WORCESTER,298188.00
WC,SOUP CLINIC,254000.00
WC,MOSSELBAY CARE CENTRE,122007.00
WC,A.C.V.V DYSSELSDORP,310124.00
WC,ATLANTIS INTEGRATED HIV/AIDS NETWORK,108000.00
GP,UNIVERSITY SPORT SOUTH AFRICA,2000000.00
GP,ARTISTICAN STUDIOS,190728.00
GP,PHINDA-MZALA ENTERTAINMENT PROJECT,202000.00
GP,NATIONAL HERITAGE PROJECT,4832125.00
GP,ANAVARATA DANCE INSTITUTE (ADI),318660.00
GP,CHILD WELFARE SA-EDENVALE,88780.00
KZN,SIYATHUTHUKA WELFARE ORGANISATION,429500.00
KZN,UMKHUMBI KANOAH EMANTANJENI RESOURCE CENTRE,122500.00
MP,VULAMEHLO PRECRECHE,122300.00
MP,MPUMMELELO YOUTH DEVELOPMENT CENTRE,92500.00
MP,IKHWEZI-KAGISANO DISABLE ASSOCIATION,104300.00
MP,PERDEKOP YOUTH DEVELOPMENT CENTRE,117800.00
MP,FUTURE VIEW TRAINING DEVELOPMENT,65500.00
NC,ELCON HELPING HANDS,359500.00
GP,HAPPINESS YOUTH GROUP,524858.00
KZN,INKANYISO CRECHE & PRE-SCHOOL,185410.00
KZN,KWAZAMOKUHLE SCHOOL FOR THE HANDICAPPED,715500.00
WC,OLU'S DREAM TRUST,105056.00
WC,REGENCY FOUNDATION NETWORX,400000.00
WC,SOUTHERN CAPE EDUCATIONAL TRUST,477063.60
FS,RENYAKALLETSE P/S,300000.00
FS,RINGARS BOYZ FOOTBALL CLUB,36845.00
FS,CLARENS INTERMEDIATE SCHOOL,275977.00
FS,THEBE PUBLIC SCHOOL,252359.00
FS,TSHEPANO III PUBLIC SCHOOL,298449.02
FS,BOIKEMISETSO PUBLIC SCHOOL,200000.00
FS,DITHOTANENG INTERMEDIATE SCHOOL,300000.00
FS,PHAPHAMA PUBLIC SCHOOL,300000.00
FS,KOREA INTERMEDIATE FARM SCHOOL,255500.00
FS,MOEMANENG PRIMARY SCHOOL,300000.00
FS,NTHUTE P/S,190503.00
FS,WELKOM TECHNICAL HIGH SCHOOL,289646.00
FS,MANTSHATLALA I/S,300000.00
FS,BHEKILANGA INTERMEDIATE SCHOOL,261725.00
FS,SEDIBA THUTO SECONDARY SCHOOL,280052.00
LP,SOUTH AFRICAN SPORT ASSOCIATION FOR THE INTELLECTUALLY IMPAIRED,2328360.50
LP,LEDINGWE PRIMARY SCHOOL,309810.50
LP,DANIEL KHAZAMULA RIKHOTSO FOUNDATION NPC,250000.00
LP,HOPEFIELD PRIMARY SCHOOL,298860.00
LP,KGOLANE SECONDARY SCHOOL,296300.00
LP,TWANANANI PRIMARY SCHOOL,300000.00
LP,XIHLOVO PRIMARY SCHOOL,300000.00
LP,TSUNDZUKANI PRIMARY SCHOOL,300000.00
LP,KHUPUKANI PRIMARY SCHOOL,300000.00
LP,GEORGE HASANI PRIMARY SCHOOL,300000.00
LP,MAHUNTSI SECONDARY SCHOOL,300000.00
LP,MANTSHA PRIMARY SCHOOL,300000.00
LP,MAMERIRI HIGH SCHOOL,300000.00
LP,HLALUKO SECONDARY SCHOOL,300000.00
LP,ESAU MOSEDAME PRIMARY SCHOOL,300000.00
LP,MILABONI PRIMARY SCHOOL,299700.00
LP,MARAMANDZHI PRIMARY SCHOOL,299700.00
LP,THAMBISA SECONDARY SCHOOL,300000.00
MP,MPUMALANGA JUKSKEI,352993.90
MP,THULANI PRIMARY SCHOOL,300000.00
MP,MP MOKOENA PRIMARY SCHOOL,296949.00
MP,MVUYAZI PRIMARY SCHOOL,300000.00
MP,MAHLEKISANE PRIMARY SCHOOL,300380.00
MP,SIBONELO COMBINED SCHOOL,300000.00
MP,THE GENERALS SOCIAL CLUB,66950.00
LP,MATABANE PRIMARY SCHOOL,69950.00
LP,VHAFHI DEVELOPMENT ORGANISATION,420000.00
LP,PHUTIKWENA COMBINED SCHOOL,50000.00
LP,DIKUTWANA DEVELOPMENT CENTRE,307400.00
LP,ARTS & PAINTING YOUTH DEVELOPMENT,230150.00
MP,INKUNZ'YAMAZULU THE SPIRIT OF UBUNTU,141500.00
GP,NUNNOVATION AFRICA FOUNDATION,23720000.00
GP,MAVU,15924960.00
KZN,ETHEMBENI CRECHE AND PRE-SCHOOL,81968.00
KZN,TOP CITY CRECHE,98540.00
KZN,LANGAZELA CRECHE,96540.00
KZN,SIYABONGA CRECHE/ PRE-SCHOOL,116948.00
KZN,VUKA UZITHATHE,65500.00
KZN,ARYAN BENEVOLENT HOME COUNCIL,120000.00
KZN,THE ISSY GESHEN LAMONT HOME,329369.00
KZN,PIETERMARITZBURG & DISTRICT COMMUNITY CHEST,54000.00
KZN,USIZO DIACONAL SERVICES OF URCSA,227820.00
KZN,DURBAN ASSOCIATION FOR THE AGED,209778.00
KZN,RICHARDS BAY FAMILY CARE,296500.00
KZN,NEWCASTLE SPCA,108180.00
EC,CAREL DU TOIT TRUST (EAST LONDON),170248.30
EC,FAMILIES SOUTH AFRICA (FAMSA STUTTERHEIM),200000.00
EC,SIZAMILE TRAINING CENTRE,301999.70
EC,EASTERN CAPE PROVINCIAL COUNCIL FOR PERSONS WITH PHYSICAL DISABILITIES,100000.00
EC,PEDDIE DEVELOPMENT CENTRE,300800.00
EC,THOLULWAZI DEVELOPMENT ORGANIZATION,300000.00
EC,SAVE-A-PET,100000.00
EC,PORT ALFRED COMMUNITY PROJECT,129600.00
EC,NIMAL ANTI-CRUELTY LEAGUE-PORT ELIZABETH BRANCH,100000.00
EC,THE NIGHTINGALE TRUST,120652.00
EC,SIYAKHOLWA DEVLOPMENT FOUNDATION,120000.00
EC,QOBOSHANE PRE-SCHOOL,105000.00
EC,AZUSA SPIRITUAL COMMUNITY CENTRE,160000.00
FS,KIDZ CARE TRUST,280000.00
FS,RETHABILE CRECHE,105790.00
FS,HUIS MARANATA(DIENVERTAKKING VAN VRYSTAAT VERSOGING IN AKSIE),60400.00
FS,MOTHEO CRECHE,66500.00
LP,BOSELE DAWN DROP IN CENTRE,57249.00
FS,REABETSWE YOUTH TRAINING CENTRE,118000.00
FS,IMPERANIPARK TEHUIS VIR BEJAARDES,100000.00
FS,AVONDVREDE HOME FOR THE AGED,131000.00
FS,LETHABO COMMUNITY CARE CENTRE,117957.00
FS,PROVINCIAL MANAGEMENT COMMITTEE OF YOUTH CARE CENTRE IN THE FREE STAT,343129.00
FS,IKEMELENG COMMUNITY PROJECT,120000.00
KZN,PHILISANI NON-GOVERNMENTAL ORGANISATION HEALTH CARE,250000.00
KZN,SINAMANDLA,96000.00
KZN,CLERMONT COMMUNITY RESOURCE CENTRE,249947.00
KZN,SELBY MSIMANG PRE-SCHOOL,139000.00
KZN,IZANDLA ZOTHANDO FOUNDATION,236000.00
KZN,THEMBALETHU CRECHE,142750.00
KZN,KWA MASHU FAMILY AND CHILD WELFARE SOCIETY,235942.11
KZN,MZOKHANYAYO CRECHE AND PRE SCHOOL,124050.00
KZN,SIYANAKEKELA - WE CARE,300000.00
KZN,INQOLA KANOAH,100000.00
KZN,SESIYENZA PROJECT CLUB,163000.00
KZN,AMAKHUMBUZA COMMUNITY DEVELOPMENT,107400.00
KZN,VUKUZONDLE COMMUNITY DEVELOPMENT,300000.00
KZN,ASIBABIMPILO,211000.00
KZN,SIPHIWESIHLE,136000.00
