Name,Sector,Province,Amount
Wasbank Boxing Organisation,SPORTS & RECREATION,KwaZulu Natal,151685
Westham Secondary School,SPORTS & RECREATION,KwaZulu Natal,7250
Whetsone Primary School,SPORTS & RECREATION,KwaZulu Natal,20000
Wyebank Soccer Club,SPORTS & RECREATION,KwaZulu Natal,15000
Zamani Netball,SPORTS & RECREATION,KwaZulu Natal,15000
Adamantia High School,SPORTS & RECREATION,Limpopo,85000
Bakwena Softball Club,SPORTS & RECREATION,Limpopo,36447
Balloon Mantjana School,SPORTS & RECREATION,Limpopo,30000
Bela-Bela Boxing Club,SPORTS & RECREATION,Limpopo,50000
Bela-Bela Municipality,SPORTS & RECREATION,Limpopo,50000
Bela-Bela Tennis Club,SPORTS & RECREATION,Limpopo,50000
Bela-Bela Volleyball Association,SPORTS & RECREATION,Limpopo,22000
Bela-Bela Vultures Handball Club,SPORTS & RECREATION,Limpopo,15000
Bogaleng Primary School,SPORTS & RECREATION,Limpopo,21913
Bokamoso Youth Project,SPORTS & RECREATION,Limpopo,10210
Bolobedu Sub-Region School Sport Association,SPORTS & RECREATION,Limpopo,150000
Bongi Stars Football Club,SPORTS & RECREATION,Limpopo,15000
Bosele School for the Blind & Deaf,SPORTS & RECREATION,Limpopo,495000
Botsikana Secondary School,SPORTS & RECREATION,Limpopo,350000
City Pillars F.C.,SPORTS & RECREATION,Limpopo,30000
City Rangers Football Club,SPORTS & RECREATION,Limpopo,15000
Dikgeu Primary School,SPORTS & RECREATION,Limpopo,48110
Dimani Agricultural High School,SPORTS & RECREATION,Limpopo,991384
Dipuwe Primary School,SPORTS & RECREATION,Limpopo,50000
Ditsepu Secondary School,SPORTS & RECREATION,Limpopo,45845
Feke Primary School,SPORTS & RECREATION,Limpopo,50000
Fofoza Primary School,SPORTS & RECREATION,Limpopo,77520
Fofoza Primary School,SPORTS & RECREATION,Limpopo,100000
Frangipani School for Mentally Disabled,SPORTS & RECREATION,Limpopo,9790
Future Community Development Project,SPORTS & RECREATION,Limpopo,29000
Gaza Primary School,SPORTS & RECREATION,Limpopo,44000
Giyani United FC,SPORTS & RECREATION,Limpopo,20000
Grace and Love Day Care for Handicapped Children,SPORTS & RECREATION,Limpopo,15000
Greater Giyani Municipality,SPORTS & RECREATION,Limpopo,1743500
Greater Tzaneen Sports Council,SPORTS & RECREATION,Limpopo,4570030
Hillside Park Primary School,SPORTS & RECREATION,Limpopo,50000
Hlagatse Primary School,SPORTS & RECREATION,Limpopo,50000
Hwelereng Primary School,SPORTS & RECREATION,Limpopo,50000
Iron Maidens Cricket Club,SPORTS & RECREATION,Limpopo,20000
Itsoseng Youth Empowerment Project,SPORTS & RECREATION,Limpopo,10000
Jack Morare Primary School,SPORTS & RECREATION,Limpopo,40000
Joint Education Project,SPORTS & RECREATION,Limpopo,31000
Kelly's Athletic Club,SPORTS & RECREATION,Limpopo,18000
Kgoedi Primary School,SPORTS & RECREATION,Limpopo,75550
Kgohloane Black Brothers,SPORTS & RECREATION,Limpopo,14305
Khanyisa Education Centre,SPORTS & RECREATION,Limpopo,309029
Kopjane Primary School,SPORTS & RECREATION,Limpopo,13664
Lebowakgomo Peace Makers Football Club,SPORTS & RECREATION,Limpopo,15000
Lehumo Royal Football Club,SPORTS & RECREATION,Limpopo,20000
Lekane Primary School,SPORTS & RECREATION,Limpopo,205900
Leseding Community Development Project,SPORTS & RECREATION,Limpopo,10600
Leweng Primary School,SPORTS & RECREATION,Limpopo,500000
Limpopo Academy of Sport,SPORTS & RECREATION,Limpopo,1900000
Limpopo Academy of Sport,SPORTS & RECREATION,Limpopo,1505000
Limpopo Athletics,SPORTS & RECREATION,Limpopo,1110989
Limpopo Cricket Union,SPORTS & RECREATION,Limpopo,1500000
Limpopo Province United School Sport Association,SPORTS & RECREATION,Limpopo,200000
Limpopo Softball Association,SPORTS & RECREATION,Limpopo,990000
Little Bedfordview Primary School,SPORTS & RECREATION,Limpopo,156842
Lorraine Banareng School,SPORTS & RECREATION,Limpopo,33050
Love & Peace Football Association,SPORTS & RECREATION,Limpopo,16000
Mabine Primary School,SPORTS & RECREATION,Limpopo,250000
Madapha Football Club,SPORTS & RECREATION,Limpopo,94000
Maebe Primary School,SPORTS & RECREATION,Limpopo,10000
Maimane Secondary School,SPORTS & RECREATION,Limpopo,40000
Ma-Indis Ladies Football Club,SPORTS & RECREATION,Limpopo,15000
Makadime Secondary School,SPORTS & RECREATION,Limpopo,30080
Makhado Municipality,SPORTS & RECREATION,Limpopo,1105200
Makhado Saints Football Club,SPORTS & RECREATION,Limpopo,15000
Makhoma Amateur Boxing Club,SPORTS & RECREATION,Limpopo,75000
Makwarela Sports Dynamics and Guidance Centre,SPORTS & RECREATION,Limpopo,50000
Maletepu Bold Rangers Football Club,SPORTS & RECREATION,Limpopo,15000
Mannyetha Primary School,SPORTS & RECREATION,Limpopo,17003
Manyima Development Club FC,SPORTS & RECREATION,Limpopo,50000
Marie Chiefs Football Club,SPORTS & RECREATION,Limpopo,25000
Maromeng Youth Development Project,SPORTS & RECREATION,Limpopo,86070
Masebodila Primary School,SPORTS & RECREATION,Limpopo,9575
Masemola Morning Stars,SPORTS & RECREATION,Limpopo,30843
Masemola Morning Stars F.C.,SPORTS & RECREATION,Limpopo,15000
Mashabashaba Primary School,SPORTS & RECREATION,Limpopo,15000
Mashishimale School,SPORTS & RECREATION,Limpopo,32340
Matladi Project High School,SPORTS & RECREATION,Limpopo,125735
Matlala Kyokushin Karate Club,SPORTS & RECREATION,Limpopo,22000
Matsakali Rangers,SPORTS & RECREATION,Limpopo,60000
Matshangwane,SPORTS & RECREATION,Limpopo,50000
Matsimela High School,SPORTS & RECREATION,Limpopo,50000
Matsobane Primary School,SPORTS & RECREATION,Limpopo,44370
Mautswi Primary School,SPORTS & RECREATION,Limpopo,50000
Mhalamhala Primary School,SPORTS & RECREATION,Limpopo,50000
Migavhini Young Eagles Football Club,SPORTS & RECREATION,Limpopo,21000
Mmbara Primary School,SPORTS & RECREATION,Limpopo,288030
Mmotong Bloodriver Football Association,SPORTS & RECREATION,Limpopo,97328
Modume Primary School,SPORTS & RECREATION,Limpopo,209600
Modume Primary School,SPORTS & RECREATION,Limpopo,50565
Moefadi Primary School,SPORTS & RECREATION,Limpopo,50000
Mogol Club,SPORTS & RECREATION,Limpopo,121000
Mokhopo Primary School,SPORTS & RECREATION,Limpopo,50000
Mokhulwane Secondary School,SPORTS & RECREATION,Limpopo,50000
Mokone Primary School,SPORTS & RECREATION,Limpopo,50000
Moletjie Athletics Club,SPORTS & RECREATION,Limpopo,54090
Mookgophong Blackpool Football Club,SPORTS & RECREATION,Limpopo,15000
Moshodo Primary School,SPORTS & RECREATION,Limpopo,50000
Motlolatsoku Primary School,SPORTS & RECREATION,Limpopo,14050
Motodi Secondary School,SPORTS & RECREATION,Limpopo,30000
Moupo Primary School,SPORTS & RECREATION,Limpopo,19015
MP Highlanders F.C.,SPORTS & RECREATION,Limpopo,20000
Murunwa Independent Combined School,SPORTS & RECREATION,Limpopo,181500
Musina Local Municipality,SPORTS & RECREATION,Limpopo,175000
Musina Local Municipality,SPORTS & RECREATION,Limpopo,2500000
Ndengeza Educare Centre,SPORTS & RECREATION,Limpopo,15000
Ngwanamago Primary School,SPORTS & RECREATION,Limpopo,50000
Nkowankowa Happy Queens,SPORTS & RECREATION,Limpopo,30000
Nkowankowa Two For Joy Football Club,SPORTS & RECREATION,Limpopo,13424
Noprussa Southern Region,SPORTS & RECREATION,Limpopo,82950
Northern Province Junior Jukskei Union,SPORTS & RECREATION,Limpopo,71200
NOTUSSA  Region 5,SPORTS & RECREATION,Limpopo,91080
Ntji-Mothapo Primary School,SPORTS & RECREATION,Limpopo,305000
Petahenge Junior Secondary School,SPORTS & RECREATION,Limpopo,50000
Pfuxanani Early Learning Centre,SPORTS & RECREATION,Limpopo,20000
Phaahla Home Tigers FC,SPORTS & RECREATION,Limpopo,12000
Phulane Primary School,SPORTS & RECREATION,Limpopo,39472
Pietersburg Amateur Wrestling Club,SPORTS & RECREATION,Limpopo,132000
Ramauba Secondary School,SPORTS & RECREATION,Limpopo,50000
Ramongwana School,SPORTS & RECREATION,Limpopo,60000
Real Taj Football Club,SPORTS & RECREATION,Limpopo,15000
Refiloe Sports Committee,SPORTS & RECREATION,Limpopo,69869
Ritavi Cross Warriors,SPORTS & RECREATION,Limpopo,54100
Rivala Early Learning,SPORTS & RECREATION,Limpopo,20000
Rixile Zava Early Learning Centre,SPORTS & RECREATION,Limpopo,15000
SAFA - Northern Province East Region,SPORTS & RECREATION,Limpopo,482800
SAFA Limpopo East Region,SPORTS & RECREATION,Limpopo,134720
Sealane Primary School,SPORTS & RECREATION,Limpopo,14280
Sefalaulo Primary School,SPORTS & RECREATION,Limpopo,30000
Sehlakabje Secondary School,SPORTS & RECREATION,Limpopo,50000
Sekwati Masters Football Club,SPORTS & RECREATION,Limpopo,15000
Serobaneng Primary School,SPORTS & RECREATION,Limpopo,50000
Seroka School,SPORTS & RECREATION,Limpopo,30000
Seshego Cricket Club,SPORTS & RECREATION,Limpopo,50000
Seshego District Football Ass,SPORTS & RECREATION,Limpopo,25000
Shayandima Ladies Football Club,SPORTS & RECREATION,Limpopo,24000
Sibasa District Football Association,SPORTS & RECREATION,Limpopo,15000
Sibasa District Football Association,SPORTS & RECREATION,Limpopo,50000
Sikhunyani Day Care Centre,SPORTS & RECREATION,Limpopo,15000
Silawa Early Learning Centre,SPORTS & RECREATION,Limpopo,15000
SJ van der Merwe,SPORTS & RECREATION,Limpopo,14390
Sophonia Chuene Primary School,SPORTS & RECREATION,Limpopo,17735
Soutpansberg Primary School,SPORTS & RECREATION,Limpopo,50000
Spa Park Primary School,SPORTS & RECREATION,Limpopo,30000
Sports School of Excellence,SPORTS & RECREATION,Limpopo,15000
Stone Breakers Table Tennis,SPORTS & RECREATION,Limpopo,15000
Sunshine Kids Football Club,SPORTS & RECREATION,Limpopo,15000
Thabong Primary School,SPORTS & RECREATION,Limpopo,50000
Thamagane Primary School,SPORTS & RECREATION,Limpopo,50000
Thapola-a-Nkona Primary School,SPORTS & RECREATION,Limpopo,50000
The Academy for Sports Excellence,SPORTS & RECREATION,Limpopo,144670
Thengwe Secondary School,SPORTS & RECREATION,Limpopo,507480
Thivhilaeli Secondary School,SPORTS & RECREATION,Limpopo,267100
Thulamahashe Soccer Ass,SPORTS & RECREATION,Limpopo,20000
Thulamela Municipality,SPORTS & RECREATION,Limpopo,1405000
Tiyiselani Mageva Early Learning Centre,SPORTS & RECREATION,Limpopo,15000
Treka Chiefs Football Association,SPORTS & RECREATION,Limpopo,15000
Tshakuma Athletics Club,SPORTS & RECREATION,Limpopo,50000
Tshatshingo Potholes F.C.,SPORTS & RECREATION,Limpopo,25000
Tshiemuemu Secondary School,SPORTS & RECREATION,Limpopo,50000
Tshilidzini Special School,SPORTS & RECREATION,Limpopo,990000
Tshitambamunye Primary School,SPORTS & RECREATION,Limpopo,50000
Vhembe Mufuvha Muravharavha Ass,SPORTS & RECREATION,Limpopo,181590
Waterberg District Volleyball Assoc,SPORTS & RECREATION,Limpopo,50000
Ximungwe Athletics Committee,SPORTS & RECREATION,Limpopo,15000
Young Stars Community Project,SPORTS & RECREATION,Limpopo,8000
Zoutpansberg Football Ass,SPORTS & RECREATION,Limpopo,50000
All Nations Football Club,SPORTS & RECREATION,Mpumalanga,20000
Ehlanzeni Cricket,SPORTS & RECREATION,Mpumalanga,16000
Greater Marble Hall Municipality,SPORTS & RECREATION,Mpumalanga,1750000
Greater Middelburg Chess Dev. Project,SPORTS & RECREATION,Mpumalanga,15000
Itireleng Happy Boys,SPORTS & RECREATION,Mpumalanga,15000
Jerusalem High School,SPORTS & RECREATION,Mpumalanga,45500
Leganabatho Primary School,SPORTS & RECREATION,Mpumalanga,42250
Mapondo Primary School,SPORTS & RECREATION,Mpumalanga,388000
Mpumalanga Academy of Sport,SPORTS & RECREATION,Mpumalanga,1500000
Mpumalanga Academy of Sports,SPORTS & RECREATION,Mpumalanga,1900000
Mpumalanga Rugby Union,SPORTS & RECREATION,Mpumalanga,3560000
Nelspruit Young Lions,SPORTS & RECREATION,Mpumalanga,15000
Siyakhana Development Project Centre,SPORTS & RECREATION,Mpumalanga,347500
Ubuhlebethu High School,SPORTS & RECREATION,Mpumalanga,30700
Vuzimusi Primary School,SPORTS & RECREATION,Mpumalanga,203600
Young Boys School of Excellence FC,SPORTS & RECREATION,Mpumalanga,15000
Border Technikon,SPORTS & RECREATION,Northern Cape,100000
Burning Leaves Football Club,SPORTS & RECREATION,Northern Cape,50000
Dalton Brothers Football Club,SPORTS & RECREATION,Northern Cape,50000
Diamond Spurs Football Club,SPORTS & RECREATION,Northern Cape,18500
Dutoitspan Laerskool,SPORTS & RECREATION,Northern Cape,50000
Elizabeth Conradie School,SPORTS & RECREATION,Northern Cape,560000
Everton FC,SPORTS & RECREATION,Northern Cape,29800
Ghetto Spurs F.C.,SPORTS & RECREATION,Northern Cape,33550
Griqualand Wet Cricket Club,SPORTS & RECREATION,Northern Cape,2140000
Hantam Primary School,SPORTS & RECREATION,Northern Cape,1140000
Heros Sokkerklub,SPORTS & RECREATION,Northern Cape,50000
High School Duineveld,SPORTS & RECREATION,Northern Cape,500000
Hoerskool Vaalrivier,SPORTS & RECREATION,Northern Cape,655000
Juventus Football Club,SPORTS & RECREATION,Northern Cape,15000
Kimberly Masters Football Equipment,SPORTS & RECREATION,Northern Cape,10000
Kuruman Primary School,SPORTS & RECREATION,Northern Cape,467000
Loveday Netball Club,SPORTS & RECREATION,Northern Cape,5000
Namaqualand Cricket Union,SPORTS & RECREATION,Northern Cape,50000
Newton Primary School,SPORTS & RECREATION,Northern Cape,590000
Northern Cape Academy of Sport,SPORTS & RECREATION,Northern Cape,2900000
Northern Cape Academy of Sport,SPORTS & RECREATION,Northern Cape,1400000
Northern Cape Boxing Organisation,SPORTS & RECREATION,Northern Cape,222240
Northern Cape Urban FET College,SPORTS & RECREATION,Northern Cape,750500
Olympics Football Club,SPORTS & RECREATION,Northern Cape,33900
Phokwane Local Municipality,SPORTS & RECREATION,Northern Cape,2000000
Powerboat SA,SPORTS & RECREATION,Northern Cape,1655000
Real Madrid FC,SPORTS & RECREATION,Northern Cape,50000
Rhodesian Sweepers Football Club,SPORTS & RECREATION,Northern Cape,15000
SA Indoor Cricket Association,SPORTS & RECREATION,Northern Cape,54560
SA Light Tackle Boat,SPORTS & RECREATION,Northern Cape,320640
Sol Plaatjie Municipality,SPORTS & RECREATION,Northern Cape,3192000
Sparrows Football Club,SPORTS & RECREATION,Northern Cape,63966
Swing Low Soccer Club,SPORTS & RECREATION,Northern Cape,35000
Total Aces Football,SPORTS & RECREATION,Northern Cape,66287
Total Aces Football Club,SPORTS & RECREATION,Northern Cape,50000
Upington Tennis Club,SPORTS & RECREATION,Northern Cape,15000
Venus Primary School,SPORTS & RECREATION,Northern Cape,50000
Vryburg Sport & Recreation Union,SPORTS & RECREATION,Northern Cape,758759
Warrenton High School,SPORTS & RECREATION,Northern Cape,240000
Winsorton Forest Football Club,SPORTS & RECREATION,Northern Cape,20000
Abraham Kriel Children's Home,SPORTS & RECREATION,North West,890000
Academy Football Netball Club,SPORTS & RECREATION,North West,50000
Blydeville Intermediate School,SPORTS & RECREATION,North West,97600
Daeraad School,SPORTS & RECREATION,North West,120000
Ditsobotla Local Municipality,SPORTS & RECREATION,North West,7831230
Edwin Moalusi Primary School,SPORTS & RECREATION,North West,200000
Fields College,SPORTS & RECREATION,North West,282420
Fields Strikers Cricket Club,SPORTS & RECREATION,North West,25000
Ga-Rankuwa Juventus,SPORTS & RECREATION,North West,32300
Geysdorp Secondary School,SPORTS & RECREATION,North West,30000
Golden Arrows Football Club,SPORTS & RECREATION,North West,20000
High School Ferdinand Postma,SPORTS & RECREATION,North West,645000
Hoerskool Schoonspruit,SPORTS & RECREATION,North West,324000
Hoerskool Wesvalia,SPORTS & RECREATION,North West,122876
Inter South Africa Football Club,SPORTS & RECREATION,North West,60000
Itsoseng Recreation Centre,SPORTS & RECREATION,North West,30000
Itumeleng Sports & Children Edutainment,SPORTS & RECREATION,North West,20000
Jan Masibi Middle School,SPORTS & RECREATION,North West,18600
Janie Schneider School,SPORTS & RECREATION,North West,21860
Keuhof Special School,SPORTS & RECREATION,North West,100000
Keurhof Special School,SPORTS & RECREATION,North West,167000
Klerksdorp City Council,SPORTS & RECREATION,North West,835620
Koordinerende Skole Kommittee,SPORTS & RECREATION,North West,900000
Laerskool Delareyville,SPORTS & RECREATION,North West,587980
Lethobong Soccer,SPORTS & RECREATION,North West,93423
Lichtenburg Primary School,SPORTS & RECREATION,North West,250000
Mafale Primary School,SPORTS & RECREATION,North West,145200
Mahlwareng Primary School,SPORTS & RECREATION,North West,150000
Maruping United Football Club,SPORTS & RECREATION,North West,15000
Meerhof School,SPORTS & RECREATION,North West,138750
Meirings Park Primary School,SPORTS & RECREATION,North West,150000
Merafeng Primary School,SPORTS & RECREATION,North West,292000
Molopo SAPS Sports & Recreation Club,SPORTS & RECREATION,North West,290000
Molopo Wrestling Club,SPORTS & RECREATION,North West,86650
Mooi River Sport Club,SPORTS & RECREATION,North West,184300
Mothotlung Junior Aces Football Club,SPORTS & RECREATION,North West,44900
North West Wrestling Association,SPORTS & RECREATION,North West,50000
North West Academy of Sport,SPORTS & RECREATION,North West,1900000
North West Cricket Ass,SPORTS & RECREATION,North West,1190000
North West School Sport Association,SPORTS & RECREATION,North West,150000
North West South Netball,SPORTS & RECREATION,North West,923944
North West Sports Ass Physically Disabled,SPORTS & RECREATION,North West,50000
North West University Hockey Academy,SPORTS & RECREATION,North West,3675000
North West University Mafikeng Campus,SPORTS & RECREATION,North West,1412000
North West University Vaal Triangle Campus,SPORTS & RECREATION,North West,2030112
North West University Vaal Triangle Campus,SPORTS & RECREATION,North West,1545601
NOWESSA Football,SPORTS & RECREATION,North West,150000
NW Sport Association Intellectually Imp,SPORTS & RECREATION,North West,687841
Orkney Golf Club,SPORTS & RECREATION,North West,277500
Ottosdal Cricket Club,SPORTS & RECREATION,North West,15000
Potchefstroom City Council,SPORTS & RECREATION,North West,380000
Potchefstroom City Council,SPORTS & RECREATION,North West,934000
Potchefstroom City Council,SPORTS & RECREATION,North West,558000
Potchefstroom City Council,SPORTS & RECREATION,North West,1014600
Potchefstroom Country Club,SPORTS & RECREATION,North West,128000
Potchefstroom High School For Boys,SPORTS & RECREATION,North West,298476
Ramaine High School,SPORTS & RECREATION,North West,953610
Retief Primary School,SPORTS & RECREATION,North West,22500
Rustenburg Football Association,SPORTS & RECREATION,North West,50000
Selelo Primary School,SPORTS & RECREATION,North West,84620
Setla-Kgobi Local Municipality,SPORTS & RECREATION,North West,5078700
Setlopo Science & Commerce School,SPORTS & RECREATION,North West,50000
Skuurlik Young Stars - Under 14,SPORTS & RECREATION,North West,20000
Sol Plaatjie Primary School,SPORTS & RECREATION,North West,262200
Thusang Primary School,SPORTS & RECREATION,North West,892750
Tlamelang Special School,SPORTS & RECREATION,North West,131500
Triest Training Centre,SPORTS & RECREATION,North West,427500
Vryburg Preparatory School,SPORTS & RECREATION,North West,395526
Alpha Surf Lifesaving Club,SPORTS & RECREATION,Western Cape,214365
Athletics South Western District,SPORTS & RECREATION,Western Cape,500000
Athlone Athletics Baseball Club,SPORTS & RECREATION,Western Cape,1044196
Baseball Association of Western Province,SPORTS & RECREATION,Western Cape,300000
Beaufort West Hockey,SPORTS & RECREATION,Western Cape,150000
Bitterfontein Primer,SPORTS & RECREATION,Western Cape,15000
Boland Athletics,SPORTS & RECREATION,Western Cape,300000
Boland Athletics,SPORTS & RECREATION,Western Cape,500000
Boland College,SPORTS & RECREATION,Western Cape,323100
Boland Cricket Board,SPORTS & RECREATION,Western Cape,300000
Boland Cricket Board,SPORTS & RECREATION,Western Cape,300000
Boland Rugby Union,SPORTS & RECREATION,Western Cape,2133000
Bonnievale Bowling Club,SPORTS & RECREATION,Western Cape,60000
Brandenburg Primary School,SPORTS & RECREATION,Western Cape,500000
Brede River Youth,SPORTS & RECREATION,Western Cape,50000
Bridgton Junior Secondary School,SPORTS & RECREATION,Western Cape,640000
Bridgton Secondary School,SPORTS & RECREATION,Western Cape,50000
Cederberg Municipality,SPORTS & RECREATION,Western Cape,3000000
Ceres Golf Club,SPORTS & RECREATION,Western Cape,150000
Chris Burger/Petro Jackson Players Fund,SPORTS & RECREATION,Western Cape,500000
Clanwilliam Secondary School,SPORTS & RECREATION,Western Cape,263240
Colridge Primary School,SPORTS & RECREATION,Western Cape,425000
Dalweide Primary School,SPORTS & RECREATION,Western Cape,352456
Darts South Africa,SPORTS & RECREATION,Western Cape,303000
Devonshire Rovers Baseball Club,SPORTS & RECREATION,Western Cape,60000
Devonshire Rovers Football Club,SPORTS & RECREATION,Western Cape,150000
Diazville High School,SPORTS & RECREATION,Western Cape,785000
Die Bron Primary School,SPORTS & RECREATION,Western Cape,40000
Dysselsdorp Football Association,SPORTS & RECREATION,Western Cape,50000
Elsies River High,SPORTS & RECREATION,Western Cape,170000
Fish Hoek Surf Lifesaving Club,SPORTS & RECREATION,Western Cape,35500
G- Sport,SPORTS & RECREATION,Western Cape,50000
Garden Village Affiliated Football Club,SPORTS & RECREATION,Western Cape,35000
George Ass for the Physically Disabled,SPORTS & RECREATION,Western Cape,60000
Great Brak River Secondary School,SPORTS & RECREATION,Western Cape,91983
Helderberg Cricket Club,SPORTS & RECREATION,Western Cape,14875
Hermanus Bowling Club,SPORTS & RECREATION,Western Cape,58320
Hillcrest Secondary School,SPORTS & RECREATION,Western Cape,500000
Institute for the Blind,SPORTS & RECREATION,Western Cape,37300
Institute for the Blind Industries,SPORTS & RECREATION,Western Cape,68000
Kairos School,SPORTS & RECREATION,Western Cape,119854
Karookop Primary School,SPORTS & RECREATION,Western Cape,510000
Klein Nederburg School,SPORTS & RECREATION,Western Cape,600000
Knysna Marathon Club,SPORTS & RECREATION,Western Cape,37000
Knysna Municipality,SPORTS & RECREATION,Western Cape,500000
Langa Football Association,SPORTS & RECREATION,Western Cape,250000
Langeberg Secondary School,SPORTS & RECREATION,Western Cape,50000
Lentegeur School for LSEN,SPORTS & RECREATION,Western Cape,70000
Magnolia Primary School,SPORTS & RECREATION,Western Cape,91684
Matzikama Municipality,SPORTS & RECREATION,Western Cape,1919000
Mnandi Surf Lifesaving Club,SPORTS & RECREATION,Western Cape,143090
Mooi-Uitsig Primary School,SPORTS & RECREATION,Western Cape,50000
Mosselbaai Sport vir Gestremdes,SPORTS & RECREATION,Western Cape,301850
National Ass for Blind Bowlers Boland Region,SPORTS & RECREATION,Western Cape,25000
National Ass for Blind Bowlers Boland Region,SPORTS & RECREATION,Western Cape,55000
Niko Brummer Primary School,SPORTS & RECREATION,Western Cape,94000
Nine Miles Lifesaving Club,SPORTS & RECREATION,Western Cape,169600
Noordhoek Primary School,SPORTS & RECREATION,Western Cape,20000
Oudtshoorn Municipality,SPORTS & RECREATION,Western Cape,1485000
Overstrand Municipality,SPORTS & RECREATION,Western Cape,2074000
Parkview Primary School,SPORTS & RECREATION,Western Cape,350000
Paulus Joubert Secondary School,SPORTS & RECREATION,Western Cape,60000
Percy Mdala High School,SPORTS & RECREATION,Western Cape,525000
Project Chrysalis Fund Western Cape,SPORTS & RECREATION,Western Cape,50000
Protea College,SPORTS & RECREATION,Western Cape,60000
Protea Primary School,SPORTS & RECREATION,Western Cape,283142
Recreation Tennis Club,SPORTS & RECREATION,Western Cape,177636
Reygersdal Primary School,SPORTS & RECREATION,Western Cape,500000
Rhadsport Cycling,SPORTS & RECREATION,Western Cape,10000
Riebeek West Primary School,SPORTS & RECREATION,Western Cape,180000
Riverlands Primary School,SPORTS & RECREATION,Western Cape,50000
Riviersonderend Primary School,SPORTS & RECREATION,Western Cape,30000
Robertson Rugby Football Club,SPORTS & RECREATION,Western Cape,50000
SA Sport Ass for the Intellectually Impaired,SPORTS & RECREATION,Western Cape,1501700
SAFA - Western Province,SPORTS & RECREATION,Western Cape,166900
Saldanha Primary School,SPORTS & RECREATION,Western Cape,275011
Saturnus Primary School,SPORTS & RECREATION,Western Cape,100000
Sea Water Football Club,SPORTS & RECREATION,Western Cape,25500
Somerset West Country Club,SPORTS & RECREATION,Western Cape,500000
Somerset West Croquet Club,SPORTS & RECREATION,Western Cape,348000
South Western District United School Sports Assoc,SPORTS & RECREATION,Western Cape,50000
South Western Districts Baseball Union,SPORTS & RECREATION,Western Cape,557000
Sports Science Institute,SPORTS & RECREATION,Western Cape,244000
St Helena Bay School,SPORTS & RECREATION,Western Cape,811167
Steenberg Secondary School,SPORTS & RECREATION,Western Cape,499776
Stellenbosch Work Centre for Adult Persons with a Disability,SPORTS & RECREATION,Western Cape,14416
Stellenzicht Secondary School,SPORTS & RECREATION,Western Cape,50000
Strand Surf Lifesaving Club,SPORTS & RECREATION,Western Cape,86680
Strandfontein Surf Lifesaving,SPORTS & RECREATION,Western Cape,484585
Superkids Cricket,SPORTS & RECREATION,Western Cape,15000
Swartland Municipality,SPORTS & RECREATION,Western Cape,1910000
SWDFRU,SPORTS & RECREATION,Western Cape,2460510
SWDRFU,SPORTS & RECREATION,Western Cape,2275000
The League of Friends of the Blind,SPORTS & RECREATION,Western Cape,52700
The League of Friends of the Blind,SPORTS & RECREATION,Western Cape,50000
Tygerburg Softball Club,SPORTS & RECREATION,Western Cape,15000
U & I School of Dance,SPORTS & RECREATION,Western Cape,6000
University of Western Cape,SPORTS & RECREATION,Western Cape,1048528
Veldrif High School,SPORTS & RECREATION,Western Cape,490000
Victoria Cricket Club,SPORTS & RECREATION,Western Cape,50000
Viking Surf Lifesaving Club,SPORTS & RECREATION,Western Cape,25000
Villagers Squash Club,SPORTS & RECREATION,Western Cape,508884
VOB Baseball and Softball Club,SPORTS & RECREATION,Western Cape,1340000
Vooruitsig Primary School,SPORTS & RECREATION,Western Cape,120000
Vooruitsig Primary School,SPORTS & RECREATION,Western Cape,135318
Vredenburg Primary School,SPORTS & RECREATION,Western Cape,240000
Weltevrede High School,SPORTS & RECREATION,Western Cape,280000
Western Cape Academy of Sport,SPORTS & RECREATION,Western Cape,1939945
Western Cape Bowls Academy,SPORTS & RECREATION,Western Cape,270180
Western Cape Sport Academy,SPORTS & RECREATION,Western Cape,2900000
Western Province Cricket Association,SPORTS & RECREATION,Western Cape,300000
Western Province Lifesaving,SPORTS & RECREATION,Western Cape,146890
Western Province Motor Club,SPORTS & RECREATION,Western Cape,1000000
Western Province Netball Union,SPORTS & RECREATION,Western Cape,16500
Western Province Tennis,SPORTS & RECREATION,Western Cape,300947
Western Province Weightlifting Ass,SPORTS & RECREATION,Western Cape,160000
Women's High Performance,SPORTS & RECREATION,Western Cape,205000
Women's High Performance Artistic Gymnastics,SPORTS & RECREATION,Western Cape,135000
"Worcester Martial Arts, Sport & Fitness",SPORTS & RECREATION,Western Cape,50000
WP Table Tennis,SPORTS & RECREATION,Western Cape,137500
Young Cosmos Football and Netball Club,SPORTS & RECREATION,Western Cape,60000
Young Gardens Rugby Football Club,SPORTS & RECREATION,Western Cape,40000
Young Protease Rugby Football Club,SPORTS & RECREATION,Western Cape,15000
Commission on Gender Equality,MISCELLANEOUS PURPOSES,Western Cape,633000
